Time(Iteration),CAB_UserCoTheta,,,,,,
378,0.105747978952,,,,,,
379,0.104969491468,,,,,,
380,0.104600338477,,,,,,
381,0.104429066,,,,,,
382,0.104072503765,,,,,,
383,0.104078093182,,,,,,
384,0.103921543133,,,,,,
385,0.103722237166,,,,,,
386,0.103300349376,,,,,,
387,0.103022684289,,,,,,
388,0.102830611264,,,,,,
389,0.10253123247,,,,,,
390,0.10252517202,,,,,,
391,0.102409861464,,,,,,
392,0.102179376609,,,,,,
393,0.102122870231,,,,,,
394,0.102086845854,,,,,,
395,0.102007787489,,,,,,
396,0.101951094906,,,,,,
397,0.101683138945,,,,,,
398,0.101603646764,,,,,,
399,0.101285101238,,,,,,
400,0.100718284088,,,,,,
401,0.100436841303,,,,,,
402,0.100374372702,,,,,,
403,0.100128830573,,,,,,
404,0.100067253112,,,,,,
405,0.100067477796,,,,,,
406,0.100156661232,,,,,,
407,0.100016903424,,,,,,
408,0.0994280117838,,,,,,
409,0.0993748617423,,,,,,
410,0.0993172894688,,,,,,
411,0.0991741295417,,,,,,
412,0.0990476461087,,,,,,
413,0.0990590304268,,,,,,
414,0.0990396030716,,,,,,
415,0.0990491869861,,,,,,
416,0.099089954455,,,,,,
417,0.0982367175754,,,,,,
418,0.0979973635977,,,,,,
419,0.0980263255551,,,,,,
420,0.0978422012883,,,,,,
421,0.0976551320039,,,,,,
422,0.0975746566914,,,,,,
423,0.0971927438801,,,,,,
424,0.097106152733,,,,,,
425,0.0960394558026,,,,,,
426,0.0960909664027,,,,,,
427,0.0959768931875,,,,,,
428,0.0959141759772,,,,,,
429,0.0955425527394,,,,,,
430,0.0954180498186,,,,,,
431,0.0951376959077,,,,,,
432,0.0951395811975,,,,,,
433,0.0951132160689,,,,,,
434,0.094895855584,,,,,,
435,0.0948153294139,,,,,,
436,0.0948198553598,,,,,,
437,0.0935363824204,,,,,,
438,0.0933653238335,,,,,,
439,0.0933807637666,,,,,,
440,0.0932718788752,,,,,,
441,0.0932954631739,,,,,,
442,0.0932524366007,,,,,,
443,0.0932402635615,,,,,,
444,0.0932316697876,,,,,,
445,0.0931402927528,,,,,,
446,0.0920019891345,,,,,,
447,0.0909669067148,,,,,,
448,0.0908237225138,,,,,,
449,0.0908488187825,,,,,,
450,0.0908142265234,,,,,,
451,0.0907811011484,,,,,,
452,0.09074347326,,,,,,
453,0.0905082141683,,,,,,
454,0.0904374891969,,,,,,
455,0.0904659779456,,,,,,
456,0.0904784635508,,,,,,
457,0.0901007804194,,,,,,
458,0.0899089611347,,,,,,
459,0.0898083717533,,,,,,
460,0.0896809137059,,,,,,
461,0.0897438049288,,,,,,
462,0.0897061325441,,,,,,
463,0.0896249962783,,,,,,
464,0.0896145852298,,,,,,
465,0.0895913395853,,,,,,
466,0.0894649830828,,,,,,
467,0.0893974287916,,,,,,
468,0.0887919649682,,,,,,
469,0.0885682238657,,,,,,
470,0.0885458891705,,,,,,
471,0.0885975851632,,,,,,
472,0.0885605470932,,,,,,
473,0.088500897228,,,,,,
474,0.088508675846,,,,,,
475,0.08830490601,,,,,,
476,0.0882714648707,,,,,,
477,0.0880906993147,,,,,,
478,0.0875765149793,,,,,,
479,0.0876449282848,,,,,,
480,0.0876398476558,,,,,,
481,0.087662875831,,,,,,
482,0.0876175215942,,,,,,
483,0.0847910801477,,,,,,
484,0.084708641441,,,,,,
485,0.0846790998262,,,,,,
486,0.0844881838863,,,,,,
487,0.0844717890438,,,,,,
488,0.0844963669866,,,,,,
489,0.0844146002593,,,,,,
490,0.0843322660929,,,,,,
491,0.0844192163993,,,,,,
492,0.0844115304256,,,,,,
493,0.0845110707714,,,,,,
494,0.0844609458926,,,,,,
495,0.0844299361392,,,,,,
496,0.0842539064264,,,,,,
497,0.084050895948,,,,,,
498,0.0836054765194,,,,,,
499,0.0835691831382,,,,,,
