Time(Iteration),CAB_rejectCoTheta,CAB_originalCoTheta,LinUCBCoTheta,,,,,,
137,0.140606883227,0.289887150224,0.301475558905,,,,,,
138,0.140067916702,0.28908446639,0.300087547466,,,,,,
139,0.139769205423,0.288546542824,0.300032416149,,,,,,
140,0.138008531952,0.285450226963,0.297396409454,,,,,,
141,0.136660818371,0.284761629563,0.297510274988,,,,,,
142,0.136515284421,0.284198467035,0.296644132508,,,,,,
143,0.135749203102,0.282328243788,0.296042183911,,,,,,
144,0.135177104787,0.281090943081,0.295952563858,,,,,,
145,0.135127254442,0.280050828475,0.294779009367,,,,,,
146,0.134857229619,0.279416028719,0.294308281716,,,,,,
147,0.134041868164,0.278779191732,0.294049371924,,,,,,
148,0.133351088027,0.277514692392,0.293573470186,,,,,,
149,0.132277379657,0.27746775131,0.293419846908,,,,,,
150,0.132074679538,0.277665011544,0.293171049105,,,,,,
151,0.131734214631,0.277439380856,0.29308743027,,,,,,
152,0.131389412699,0.277709068505,0.293434659314,,,,,,
153,0.13096740417,0.277652712587,0.293385510413,,,,,,
154,0.130530526585,0.275974541328,0.289814556974,,,,,,
155,0.129746684001,0.275637916909,0.289216940519,,,,,,
156,0.129065135281,0.273884672278,0.288467717983,,,,,,
157,0.128359365304,0.273170702371,0.28550586427,,,,,,
158,0.128177064352,0.272042212074,0.285156545743,,,,,,
159,0.126993056576,0.271094634673,0.282982527187,,,,,,
160,0.126647050998,0.270536023653,0.282730243059,,,,,,
161,0.125626371526,0.269552107445,0.281713492142,,,,,,
162,0.124956652356,0.269112806987,0.281487555119,,,,,,
163,0.124794292428,0.266952142229,0.277687365856,,,,,,
164,0.123517189801,0.266594635935,0.277502640111,,,,,,
165,0.122646177019,0.265793707016,0.276761626108,,,,,,
166,0.122967913326,0.265842848895,0.276623866589,,,,,,
167,0.122524297433,0.262368611324,0.275804346934,,,,,,
168,0.122052564525,0.261336805659,0.274898492002,,,,,,
169,0.1216970563,0.258284352887,0.271321927724,,,,,,
170,0.121005485282,0.258071300276,0.271224066667,,,,,,
171,0.121089776096,0.257837605842,0.269917776076,,,,,,
172,0.120498441273,0.256611012711,0.267256319349,,,,,,
173,0.119789583074,0.256236062938,0.267210085983,,,,,,
174,0.119014101839,0.254619280376,0.265602752677,,,,,,
175,0.118426494536,0.254525627408,0.265435141747,,,,,,
176,0.11779887395,0.254020830826,0.264321836211,,,,,,
177,0.117244280758,0.253824030218,0.263669856927,,,,,,
178,0.117012107415,0.252914999279,0.262808378804,,,,,,
179,0.116037782424,0.252999056411,0.262966628886,,,,,,
180,0.11570214106,0.252749685748,0.262875315049,,,,,,
181,0.115689136291,0.252346594274,0.262397399511,,,,,,
182,0.11497565018,0.25219342452,0.262579916004,,,,,,
183,0.114831022873,0.250506601115,0.261932091949,,,,,,
184,0.113957925446,0.249959079113,0.262029087698,,,,,,
185,0.113408728094,0.248138640169,0.260654730875,,,,,,
186,0.113390209902,0.24754817615,0.259932399312,,,,,,
187,0.113057965798,0.247521054829,0.259853356584,,,,,,
188,0.112616841666,0.247433912576,0.259975808239,,,,,,
189,0.112002771687,0.246752609699,0.25879427891,,,,,,
190,0.111760628351,0.246497586437,0.257791467815,,,,,,
191,0.111134996504,0.245355231695,0.256044523178,,,,,,
192,0.110751641078,0.243410811978,0.254518133259,,,,,,
193,0.110196099233,0.243035081131,0.254121362488,,,,,,
194,0.109719179652,0.242989583092,0.254164001723,,,,,,
195,0.109513433458,0.239197605417,0.250383087311,,,,,,
196,0.109064455577,0.239540126369,0.250816862331,,,,,,
197,0.109184984166,0.23908786976,0.250769136116,,,,,,
198,0.108968896209,0.238242266758,0.250636668933,,,,,,
199,0.108440570552,0.236271507439,0.250399718792,,,,,,
