Time(Iteration),CABCoTheta,,,,,,
201,0.363874469773,,,,,,
202,0.362980362531,,,,,,
203,0.362304015222,,,,,,
204,0.362022658509,,,,,,
205,0.360973200082,,,,,,
206,0.360940372357,,,,,,
207,0.360904276032,,,,,,
208,0.36087039399,,,,,,
209,0.360817022222,,,,,,
210,0.360744631745,,,,,,
211,0.3607424412,,,,,,
212,0.357976340378,,,,,,
213,0.357780378793,,,,,,
214,0.357750072795,,,,,,
215,0.354251117701,,,,,,
216,0.353115431438,,,,,,
217,0.352997213448,,,,,,
218,0.352453282486,,,,,,
219,0.348343323567,,,,,,
220,0.348011681816,,,,,,
221,0.345783037711,,,,,,
222,0.345645720685,,,,,,
223,0.345653929368,,,,,,
224,0.342668560728,,,,,,
225,0.341590765267,,,,,,
226,0.338736923578,,,,,,
227,0.338576913257,,,,,,
228,0.337525604322,,,,,,
229,0.337646837204,,,,,,
230,0.337209300328,,,,,,
231,0.336847468238,,,,,,
232,0.336516693865,,,,,,
233,0.33519967552,,,,,,
234,0.334484104301,,,,,,
235,0.333731984105,,,,,,
236,0.333087884177,,,,,,
237,0.330377920009,,,,,,
238,0.329680389534,,,,,,
239,0.323599251955,,,,,,
240,0.315482637195,,,,,,
241,0.311124211558,,,,,,
242,0.302065408872,,,,,,
243,0.30117320335,,,,,,
244,0.300255937508,,,,,,
245,0.298385602943,,,,,,
246,0.295440016651,,,,,,
247,0.295167856131,,,,,,
248,0.289663231001,,,,,,
249,0.28747931184,,,,,,
250,0.283619936633,,,,,,
251,0.283418224162,,,,,,
252,0.282003229677,,,,,,
253,0.279162282495,,,,,,
254,0.278815567048,,,,,,
255,0.278551207922,,,,,,
256,0.27832341467,,,,,,
257,0.278092734144,,,,,,
258,0.277683975465,,,,,,
259,0.277511371618,,,,,,
260,0.274940089765,,,,,,
261,0.273527473219,,,,,,
262,0.273458945261,,,,,,
263,0.273391247963,,,,,,
264,0.273022286728,,,,,,
265,0.269574697598,,,,,,
266,0.26943019626,,,,,,
267,0.269309193403,,,,,,
268,0.269242925314,,,,,,
269,0.26907171844,,,,,,
270,0.268645941327,,,,,,
271,0.268588227882,,,,,,
272,0.267913206561,,,,,,
273,0.26727009714,,,,,,
274,0.267090561362,,,,,,
275,0.2664333246,,,,,,
276,0.26590398859,,,,,,
277,0.265043511539,,,,,,
278,0.265026435172,,,,,,
279,0.265039532752,,,,,,
280,0.257847380932,,,,,,
281,0.257945910713,,,,,,
282,0.257684561347,,,,,,
283,0.257296833346,,,,,,
284,0.257312046821,,,,,,
285,0.257274604841,,,,,,
286,0.256491475148,,,,,,
287,0.256321961566,,,,,,
288,0.255690270043,,,,,,
289,0.25500493024,,,,,,
290,0.254959862138,,,,,,
291,0.254975956967,,,,,,
292,0.254321944235,,,,,,
293,0.246355199444,,,,,,
294,0.245118121717,,,,,,
295,0.243988567907,,,,,,
296,0.2439605767,,,,,,
297,0.242968784516,,,,,,
298,0.243185797673,,,,,,
299,0.243231240753,,,,,,
