Time(Iteration),LinUCB_new,LinUCB
172,60.4996926043,60.542694876
173,60.4996926043,60.542694876
174,60.504830988,60.5478332596
175,60.5186736723,60.6015602094
176,60.5720014361,60.6548879732
177,60.6041171389,60.6870036759
178,60.6524001182,60.7646558924
179,60.6921948873,60.8044506614
180,60.6964333675,60.8201848797
181,60.696441909,60.8201934212
182,60.7027999889,60.8265515011
183,60.7492954744,60.8586212612
184,60.74939185,60.8587176367
185,60.7578148983,60.8671406851
186,60.7578771621,60.8672029488
187,60.7578771621,60.8701872131
188,60.7830592157,60.8953692667
189,60.7830592157,60.8985515105
190,60.7835339784,60.8990262732
191,60.8052272966,60.9207195914
192,60.840187155,60.9499312176
193,60.8445650487,60.9543091112
194,60.8829806271,60.9580870193
195,60.9276590488,61.002765441
196,60.9478739693,61.0229803614
197,60.9695074491,61.0446138412
198,61.0575676685,61.1326740606
199,61.0617950446,61.1420122911
