Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
101,59.8302238005,34.8304155617,43.4282232337,66.4113643905
102,59.8805246875,34.836821354,43.4431486126,66.4198839772
103,60.0239436529,34.8369580933,43.4833593229,66.6735842083
104,60.0994325116,34.8456869834,43.5441597002,66.7407899005
105,60.1544353272,34.8457166793,43.6106908591,66.7805371594
106,60.1924783261,34.8784571216,43.6753731014,66.8185801584
107,60.3489027653,34.8784571216,43.7528075326,66.8960145895
108,60.3845450407,34.9173670263,43.7770467382,66.9620120013
109,60.4045268742,34.9173670263,43.7770467382,66.9947248133
110,60.457186654,34.9285097474,43.7994080419,67.0405695863
111,60.457186654,35.0095727416,43.8262765825,67.0674381268
112,60.4662465057,35.0186325933,43.8353364342,67.0674381268
113,60.4894238035,35.0220025333,43.858513732,67.070874819
114,60.5778892859,35.0226994258,43.9469233259,67.163588255
115,60.6171063952,35.0226994258,43.9861404352,67.2168720079
116,60.633959033,35.0395520636,44.002993073,67.2447081995
117,60.6954082157,35.0450172692,44.0395390534,67.2855989226
118,60.7678300939,35.0475065793,44.0647958818,67.3539660625
119,60.7972897398,35.0495012681,44.1029525836,67.3539660625
120,60.8058708631,35.0580823914,44.1029525836,67.453732315
121,60.8058708631,35.0580823914,44.1029525836,67.453732315
122,60.8452316774,35.0580823914,44.1325073434,67.4832870748
123,60.8525752134,35.0654259273,44.1325073434,67.501892051
124,60.8596515666,35.0725022806,44.1395836966,67.5335467856
125,60.8596515666,35.0725022806,44.1395836966,67.5383796862
126,61.0270388927,35.1864708429,44.3100870043,67.6160456708
127,61.0401612564,35.2060883908,44.323209368,67.6372376858
128,61.0548333001,35.2060883908,44.3316967766,67.7253886217
129,61.1671614915,35.2176372566,44.3316967766,67.7369374874
130,61.2776740374,35.2176372566,44.3316967766,67.8474500334
131,61.3814260957,35.2250515584,44.3617306907,67.8548643353
132,61.3950860695,35.2250515584,44.3753906645,67.877575555
133,61.4031488461,35.2250515584,44.3834534411,67.9568647247
134,61.4528568156,35.2596312869,44.4677411391,67.9914444533
135,61.4528568156,35.2596312869,44.4745894449,68.0705242199
136,61.4697761062,35.2596312869,44.4915087355,68.0705242199
137,61.4802510355,35.2701062162,44.4933775895,68.1225354188
138,61.4847840558,35.2701062162,44.4933775895,68.1225354188
139,61.5434467023,35.2701062162,44.5038936556,68.1253279312
140,61.5524901937,35.2791497076,44.512937147,68.1258470577
141,61.5589352674,35.2855947813,44.5610576451,68.1739675559
142,61.5637647563,35.2904242702,44.5658871341,68.1899000354
143,61.5705234509,35.2924361979,44.5678990617,68.1946468024
144,61.6672879509,35.2924361979,44.5866216873,68.276306605
145,61.7373643684,35.3283960003,44.6566981048,68.3260678849
146,61.7655124643,35.3283960003,44.6696297352,68.3260678849
147,61.7835423824,35.3464259184,44.6876596532,68.3440978029
148,61.8080446872,35.3464259184,44.6876596532,68.3440978029
149,61.841057561,35.3464259184,44.6944670604,68.3654136627
150,61.8457471874,35.3464259184,44.6944670604,68.3874215942
151,61.9044269381,35.359282482,44.7547184976,68.4883558138
152,61.9431983014,35.3694521345,44.7648881502,68.4985254664
153,61.9500069838,35.3755964007,44.8530871925,68.5243584551
154,61.9548363034,35.38491769,44.8530871925,68.5626430019
155,61.9601482854,35.38491769,44.8547167851,68.5679180488
156,61.9641980085,35.38491769,44.8547167851,68.5679180488
157,61.9733332263,35.3858799857,44.8556790808,68.5780155623
158,62.0031548988,35.4157016582,44.8855007533,68.5921895393
159,62.0346473555,35.4462386666,44.8855007533,68.6100593757
160,62.0462138495,35.4462386666,44.8855007533,68.622918297
161,62.0936517357,35.4615580319,44.8973673677,68.7058205842
162,62.0961088393,35.4626191353,44.8998244713,68.7669370965
163,62.0961088393,35.4626191353,44.8998244713,68.7669370965
164,62.1423565263,35.4866287759,44.8998244713,68.7811260308
165,62.1446575808,35.4889298305,44.9021255259,68.7834270854
166,62.1546929163,35.4942836025,44.9121608614,68.7887808574
167,62.1827126224,35.4942836025,44.9213384534,68.7979584494
168,62.1847721936,35.4963431737,44.9415556147,68.7979584494
169,62.1847721936,35.5100918259,44.9415556147,68.7979584494
170,62.1942344639,35.5195540963,44.951017885,68.8324077713
171,62.215753627,35.5195540963,44.951017885,68.8324077713
172,62.3649697158,35.5317828409,45.0490666168,68.9612147721
173,62.395640894,35.5483154709,45.0556768836,69.0112120571
174,62.395640894,35.5483154709,45.0556768836,69.0112120571
175,62.4020741856,35.5483154709,45.1009523682,69.0594450316
176,62.4484555699,35.5628156964,45.1473337525,69.0654301946
177,62.461000829,35.5628156964,45.1647708648,69.0779754537
178,62.4640540658,35.5658689333,45.1784774079,69.0810286906
179,62.4881308229,35.570872723,45.1784774079,69.1051054476
180,62.5010442045,35.5740648994,45.1913907896,69.1143903777
181,62.5168147296,35.5817177761,45.1990436663,69.1781648786
182,62.522684016,35.5838013612,45.2011272514,69.1829985848
183,62.5961476512,35.5905501577,45.2670050905,69.1973331775
184,62.5983271584,35.5927296649,45.2691845977,69.2067604311
185,62.60260632,35.5970088265,45.270761143,69.2067604311
186,62.6523736238,35.6027305372,45.3186334621,69.2622494456
187,62.6523736238,35.6027305372,45.3186334621,69.2622494456
188,62.6795338044,35.6047032537,45.3347820096,69.3222373068
189,62.803237146,35.6047032537,45.4511997294,69.397019523
190,62.803237146,35.6074692937,45.4539657693,69.4195853006
191,62.803237146,35.6074692937,45.4539657693,69.4195853006
192,62.8305037145,35.6138345536,45.4812323378,69.4411956857
193,62.8348208838,35.6181517229,45.4868286762,69.4486332348
194,62.8348208838,35.6181517229,45.4868286762,69.4584642809
195,62.859209187,35.6181517229,45.6068186336,69.5922066194
196,62.8850416658,35.6415314104,45.623089946,69.6108383766
197,62.8944311127,35.6416389843,45.6231975199,69.7512620589
198,62.9203574065,35.6416389843,45.6257736332,69.7675995153
199,62.9719529098,35.6514601899,45.6687802411,69.8219102775
