Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
478,67.7517348021,118.00066741,67.9598274003,74.6706837971
479,67.7577709148,118.006703523,67.9658635129,74.6767199097
480,67.7577709148,118.006703523,67.9658635129,74.6767199097
481,67.7655925993,118.076116097,67.9736851975,74.6845415943
482,67.7734715738,118.114290609,67.981564172,74.6942320697
483,67.7734715738,118.212457192,67.981564172,74.6942320697
484,67.7734715738,118.340857862,68.0154959754,74.7489285775
485,67.7734715738,118.363581282,68.0352648316,74.7489285775
486,67.7734715738,118.406820933,68.0352648316,74.7489285775
487,67.7734715738,118.439683609,68.0352648316,74.7489285775
488,67.7734715738,118.439683609,68.0352648316,74.7489285775
489,67.7734715738,118.439683609,68.0352648316,74.7489285775
490,67.7734715738,118.527775322,68.0352648316,74.7538170031
491,67.7783497088,118.585282888,68.0401429666,74.7538170031
492,67.7801510524,118.610976241,68.0419443102,74.7543704508
493,67.7801510524,118.621782404,68.0419443102,74.7543704508
494,67.7801510524,118.627567198,68.0419443102,74.7570051088
495,67.7869388583,118.641395981,68.0487321161,74.7604614421
496,67.7869388583,118.67432125,68.0864364939,74.7642054005
497,67.7869388583,118.77289343,68.0864364939,74.7642054005
498,67.7869388583,118.776282452,68.0864364939,74.7642054005
499,67.7869388583,118.836814754,68.0864364939,74.7642054005
