Time(Iteration),CAB_original
294,69.6557158229
295,69.6557158229
296,69.7240959084
297,69.7308704285
298,69.7308704285
299,69.77874158
300,69.77874158
301,69.7912436762
302,69.7912436762
303,69.822423387
304,69.8447931046
305,69.8589375632
306,69.8704236719
307,69.8704236719
308,69.8704236719
309,69.8775731614
310,69.8775731614
311,69.9767914096
312,69.9767914096
313,69.9767914096
314,69.9782395502
315,70.0015398566
316,70.0374054131
317,70.1375708986
318,70.1475819941
319,70.1475819941
320,70.1586742892
321,70.1586742892
322,70.2175632679
323,70.2175632679
324,70.2175632679
325,70.2263312179
326,70.2263312179
327,70.3895224793
328,70.3911062226
329,70.400842036
330,70.4010902754
331,70.4010902754
332,70.4010902754
333,70.422615041
334,70.422615041
335,70.4239662066
336,70.4284644815
337,70.4284644815
338,70.4314848049
339,70.4391081607
340,70.4700707035
341,70.4700707035
342,70.4700707035
343,70.4976108112
344,70.4976108112
345,70.4976108112
346,70.5013806733
347,70.5556947248
348,70.5556947248
349,70.5556947248
350,70.5556947248
351,70.6435509667
352,70.6435509667
353,70.6460037097
354,70.6484651258
355,70.653742317
356,70.6739854471
357,70.6785605371
358,70.6785605371
359,70.6845599836
360,70.833825361
361,70.8864696052
362,70.8864696052
363,70.8923464651
364,70.9087881321
365,70.9427765942
366,70.9427765942
367,70.9427765942
368,71.030951248
369,71.030951248
370,71.030951248
371,71.030951248
372,71.030951248
373,71.0421644065
374,71.0482367065
375,71.0634591062
376,71.068363538
377,71.0813352309
378,71.0830177069
379,71.0830177069
380,71.0830177069
381,71.1505500285
382,71.1505500285
383,71.1551454943
384,71.1788325111
385,71.2020663016
386,71.2044702043
387,71.2044702043
388,71.2044702043
389,71.2044702043
390,71.2045654594
391,71.2045654594
392,71.2071829733
393,71.2071829733
394,71.2071829733
395,71.2071829733
396,71.2307950438
397,71.2307950438
398,71.2473557692
399,71.2497579315
400,71.2497579315
401,71.2497579315
402,71.2497579315
403,71.2585080482
404,71.2585080482
405,71.2585080482
406,71.2839422281
407,71.2866568456
408,71.2866568456
409,71.2866568456
410,71.3203042655
411,71.320779924
412,71.3442935056
413,71.4812003157
414,71.4812003157
415,71.4932198526
416,71.4982649793
417,71.4982649793
418,71.4982649793
419,71.5044045768
420,71.5044045768
421,71.5044045768
422,71.5044045768
423,71.5853662966
424,71.5979938011
425,71.5979938011
426,71.5979938011
427,71.6044330905
428,71.6229907656
429,71.6252550083
430,71.6252550083
431,71.6369507028
432,71.6369507028
433,71.6374487844
434,71.6933302824
435,71.6933302824
436,71.6972567646
437,71.7009723723
438,71.7081389186
439,71.7081389186
440,71.7223001899
441,71.7223194936
442,71.7248096332
443,71.7248381566
444,71.7817290259
445,71.8175009287
446,71.8175009287
447,71.819179442
448,71.8229901371
449,71.8579875391
450,71.8579875391
451,71.8579875391
452,71.8857837539
453,71.887963663
454,71.8972480444
455,71.9132699115
456,71.9132699115
457,71.9209018193
458,71.925195629
459,71.9274534976
460,71.9574255159
461,71.9574255159
462,71.9584151696
463,71.9589402879
464,72.1323201401
465,72.1323201401
466,72.1344402369
467,72.1389557149
468,72.1389557149
469,72.1476605975
470,72.1754412219
471,72.1754412219
472,72.1754412219
473,72.1882128129
474,72.1971397071
475,72.1971397071
476,72.1971397071
477,72.1971397071
478,72.2057924213
479,72.3210044551
480,72.3337069935
481,72.4045005637
482,72.4045005637
483,72.4045005637
484,72.4045005637
485,72.4354865035
486,72.4669849002
487,72.4669849002
488,72.4669849002
489,72.5274110098
490,72.5274110098
491,72.5274110098
492,72.5318977024
493,72.5344934726
494,72.5344934726
495,72.539180281
496,72.539180281
497,72.539180281
498,72.610652417
499,72.613453022
