Time(Iteration),CAB_idealNewCoTheta,CAB_originalCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
168,0.397487150327,0.414957745119,0.380159880082,0.380678912226,,,,,,
169,0.396695898093,0.412769841763,0.378150086898,0.379651599448,,,,,,
170,0.396923111659,0.411252271784,0.376641615663,0.379141417042,,,,,,
171,0.396465533979,0.408859628534,0.375863436335,0.378232997568,,,,,,
172,0.398808860019,0.40927965312,0.377360161383,0.380407679111,,,,,,
173,0.399172426378,0.408414325834,0.378607773064,0.380295319854,,,,,,
174,0.398033213307,0.408646037453,0.379051941816,0.37843718398,,,,,,
175,0.398175651789,0.408195399592,0.378392486651,0.379059807546,,,,,,
176,0.398168852336,0.404828881947,0.377872316098,0.378142998888,,,,,,
177,0.398051091491,0.403649683919,0.377196585005,0.37826088133,,,,,,
178,0.397133694704,0.403851537566,0.375846702029,0.375092394683,,,,,,
179,0.396525488477,0.405420835926,0.375490800881,0.376260209924,,,,,,
180,0.395021859127,0.404015042651,0.374068314583,0.374341915941,,,,,,
181,0.393067116557,0.403363268802,0.371894601282,0.37333678609,,,,,,
182,0.392950785654,0.402882416364,0.374041248255,0.374312024886,,,,,,
183,0.395755995552,0.402654731246,0.375259293479,0.375900943302,,,,,,
184,0.384288073789,0.4034237469,0.377759608108,0.374160074222,,,,,,
185,0.384361443968,0.403797910385,0.377077690003,0.372889651158,,,,,,
186,0.382585553381,0.403204132041,0.376490653726,0.371775225451,,,,,,
187,0.380735075654,0.401680626892,0.375683855351,0.369924451506,,,,,,
188,0.381258625647,0.403056956119,0.375435386882,0.370815147756,,,,,,
189,0.379671395662,0.401724094486,0.372878251427,0.368291954969,,,,,,
190,0.381114656957,0.402782786255,0.373224551131,0.369520321044,,,,,,
191,0.379706832368,0.402353399084,0.373618529445,0.367991563203,,,,,,
192,0.376096584772,0.401078792239,0.372769641737,0.365885264018,,,,,,
193,0.373066178785,0.399238116756,0.371934223055,0.363606014356,,,,,,
194,0.373737210673,0.400038743815,0.372775224136,0.363619579984,,,,,,
195,0.374020853645,0.3975478618,0.373562714693,0.364830105698,,,,,,
196,0.374271901885,0.397402973832,0.37284224583,0.364074009079,,,,,,
197,0.37562112096,0.398593225873,0.3729660661,0.363424828277,,,,,,
198,0.37520101425,0.397543248022,0.373012859317,0.36338814911,,,,,,
199,0.372499144046,0.399373124502,0.370834784299,0.362776653957,,,,,,
