Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,,,,,,
86,0.381498061964,0.351927193758,,,,,,
87,0.381162998669,0.351706387468,,,,,,
88,0.381091796434,0.346009088637,,,,,,
89,0.379997914768,0.345287268902,,,,,,
90,0.378514689846,0.344122119731,,,,,,
91,0.376063010699,0.34271104261,,,,,,
92,0.375516753839,0.341931402023,,,,,,
93,0.372976228092,0.341161207219,,,,,,
94,0.371252387244,0.340207207802,,,,,,
95,0.369594027527,0.334726272558,,,,,,
96,0.36936579068,0.333986370227,,,,,,
97,0.368699659438,0.332449202229,,,,,,
98,0.367127035006,0.332149449426,,,,,,
99,0.366369781871,0.331322954071,,,,,,
100,0.363415281585,0.328099002364,,,,,,
101,0.362078337418,0.327414961674,,,,,,
102,0.360227638297,0.324721968569,,,,,,
103,0.360472965599,0.323783089197,,,,,,
104,0.360312595997,0.323432690048,,,,,,
105,0.359526808952,0.321469811513,,,,,,
106,0.359429983701,0.320947461889,,,,,,
107,0.352367975583,0.319725543243,,,,,,
108,0.351428885648,0.318886473652,,,,,,
109,0.350594826237,0.318035117671,,,,,,
110,0.350155235901,0.317023182843,,,,,,
111,0.349900115508,0.315581449683,,,,,,
112,0.349409500875,0.315077496194,,,,,,
113,0.349460913616,0.31473507395,,,,,,
114,0.349023424959,0.314715317371,,,,,,
115,0.347439928041,0.313020897208,,,,,,
116,0.34615769968,0.311202401448,,,,,,
117,0.345851732961,0.310668296831,,,,,,
118,0.345544797113,0.309017542802,,,,,,
119,0.345378423055,0.308090438157,,,,,,
120,0.343257392296,0.307386372674,,,,,,
121,0.343248277285,0.306764212217,,,,,,
122,0.342147729768,0.305477459265,,,,,,
123,0.341377716162,0.305300486025,,,,,,
124,0.341465393242,0.304902791729,,,,,,
125,0.341139692041,0.301944643309,,,,,,
126,0.33961246111,0.300899026625,,,,,,
127,0.339433960992,0.300937167035,,,,,,
128,0.33916557329,0.300491960615,,,,,,
129,0.33930862558,0.300231729511,,,,,,
130,0.339041967509,0.300013136115,,,,,,
131,0.335343147398,0.298347147646,,,,,,
132,0.334804698569,0.298075208913,,,,,,
133,0.334862183809,0.298120582069,,,,,,
134,0.333225741075,0.297225765761,,,,,,
135,0.333093496724,0.297183037601,,,,,,
136,0.332572359397,0.296715156362,,,,,,
137,0.332200045875,0.296150755605,,,,,,
138,0.331995540944,0.295785696024,,,,,,
139,0.33089875917,0.295046327058,,,,,,
140,0.330047424822,0.294420349185,,,,,,
141,0.328557663505,0.292247547029,,,,,,
142,0.328701294468,0.291527062606,,,,,,
143,0.328076358457,0.290938250009,,,,,,
144,0.327295995235,0.290369621999,,,,,,
145,0.327245860285,0.290423246062,,,,,,
146,0.327076630592,0.289985444297,,,,,,
147,0.32678805063,0.290019785664,,,,,,
148,0.326404224207,0.289917145826,,,,,,
149,0.326422048877,0.289633083722,,,,,,
150,0.326206574068,0.289463110842,,,,,,
151,0.323890284815,0.287675505983,,,,,,
152,0.323487461202,0.287540575865,,,,,,
153,0.323227672188,0.287592716421,,,,,,
154,0.32338503658,0.28747165951,,,,,,
155,0.32233469485,0.286006801265,,,,,,
156,0.322141378847,0.285657135621,,,,,,
157,0.319617658698,0.284244497183,,,,,,
158,0.317755631189,0.283834541862,,,,,,
159,0.317361729652,0.283593522877,,,,,,
160,0.315748671701,0.282135069001,,,,,,
161,0.315306956529,0.279687010686,,,,,,
162,0.314750987475,0.279711490242,,,,,,
163,0.313750874116,0.278928883198,,,,,,
164,0.313547599785,0.278985648293,,,,,,
165,0.313374418445,0.278661126351,,,,,,
166,0.313083578503,0.278148386646,,,,,,
167,0.31318455927,0.278047995349,,,,,,
168,0.312817183055,0.2774263125,,,,,,
169,0.312791916188,0.277333419912,,,,,,
170,0.311650493577,0.27575395853,,,,,,
171,0.311086656075,0.275173444003,,,,,,
172,0.311170040253,0.274887681766,,,,,,
173,0.310976202158,0.275112780896,,,,,,
174,0.309220953768,0.274224119964,,,,,,
175,0.308698747287,0.273896646607,,,,,,
176,0.308117521357,0.273263671476,,,,,,
177,0.308021680922,0.272678642788,,,,,,
178,0.307793591483,0.272392537234,,,,,,
179,0.307689130187,0.265108361321,,,,,,
180,0.307540873743,0.265078898591,,,,,,
181,0.306393422837,0.263686797744,,,,,,
182,0.306174359515,0.263391255436,,,,,,
183,0.30588985817,0.262855727969,,,,,,
184,0.306014345459,0.262770545288,,,,,,
185,0.30580405232,0.262572942757,,,,,,
186,0.30575731242,0.262208627282,,,,,,
187,0.302865623549,0.259438117202,,,,,,
188,0.302780102028,0.259339557218,,,,,,
189,0.302707278765,0.258629112041,,,,,,
190,0.2985147475,0.258408104906,,,,,,
191,0.298651192981,0.258508426756,,,,,,
192,0.298093709265,0.256370901617,,,,,,
193,0.298049845491,0.256381744639,,,,,,
194,0.29738606321,0.255844676134,,,,,,
195,0.296601830796,0.254855392931,,,,,,
196,0.296108305197,0.254373123541,,,,,,
197,0.296312468369,0.253838328523,,,,,,
