Time(Iteration),LinUCB
320,63.9384680537
321,63.9924297251
322,64.0617226821
323,64.2191473355
324,64.2836750467
325,64.3578021529
326,64.4128700256
327,64.4728995449
328,64.567141343
329,64.6245750927
330,64.6544458975
331,64.774593625
332,64.8930165656
333,65.0147970083
334,65.0831323602
335,65.1843867261
336,65.2699803264
337,65.2929766574
338,65.3636019944
339,65.4051571633
340,65.5254648001
341,65.5341796447
342,65.6117067435
343,65.7011894186
344,65.8183624581
345,65.9273913549
346,66.0405968469
347,66.1147975958
348,66.2036790435
349,66.395191759
350,66.5195273696
351,66.522081756
352,66.522081756
353,66.6141261645
354,66.7030153424
355,66.8523614331
356,66.8970692508
357,66.9784721477
358,67.0436959754
359,67.1245867336
360,67.1643935774
361,67.3314565108
362,67.4573543646
363,67.5673896365
364,67.6400165206
365,67.7155508895
366,67.7655868442
367,67.7839991731
368,67.9224023864
369,67.9451694474
370,68.1134468155
371,68.190265226
372,68.2968692774
373,68.3150229536
374,68.3608228073
375,68.5018404466
376,68.5367386369
377,68.5949727408
378,68.6584457462
379,68.7382676822
380,68.8101582478
381,68.8869446324
382,68.9069116074
383,68.9984443411
384,69.0273473801
385,69.1387634256
386,69.1946550769
387,69.2437579117
388,69.3314596741
389,69.3849870444
390,69.4344617513
391,69.5730187293
392,69.744544586
393,69.8183187222
394,69.8746863491
395,69.958610369
396,70.1413603141
397,70.2412368073
398,70.3023659804
399,70.4023821306
400,70.482711268
401,70.5187441064
402,70.5508883407
403,70.6717567281
404,70.7156425078
405,70.7536311999
406,70.808680902
407,70.923751406
408,70.9915893356
409,71.0925721873
410,71.2075661987
411,71.2833344492
412,71.4268068169
413,71.4692016474
414,71.5183782304
415,71.5747537835
416,71.6040228101
417,71.6899348616
418,71.7557863819
419,71.8217756123
420,71.8630084901
421,71.9565702927
422,72.0595010733
423,72.1336961027
424,72.2228624656
425,72.3844678696
426,72.4449192886
427,72.5542343605
428,72.6053791767
429,72.7032425639
430,72.8527848069
431,72.9205177431
432,72.9642871739
433,73.1032123779
434,73.1218370652
435,73.2782243126
436,73.3893548531
437,73.4744718667
438,73.6476740162
439,73.694353366
440,73.7702773963
441,73.88988699
442,73.9091889503
443,74.030205632
444,74.058926553
445,74.1523880666
446,74.2197061406
447,74.307466811
448,74.3087961447
449,74.4016365605
450,74.4681542535
451,74.5801214972
452,74.6982674809
453,74.7656445913
454,74.8563349149
455,74.9177372144
456,74.9911864234
457,75.1690568263
458,75.2292970112
459,75.3109916026
460,75.4103806213
461,75.5196831831
462,75.5640984266
463,75.5747345882
464,75.6071192934
465,75.7771037003
466,75.8760574467
467,75.9676157807
468,76.0409538188
469,76.1032014382
470,76.2039537323
471,76.2812174616
472,76.3156669908
473,76.4332547186
474,76.5699206479
475,76.6694468107
476,76.726047833
477,76.8047109986
478,76.8182423275
479,76.8917480048
480,76.954389
481,77.0899001829
482,77.2352360815
483,77.2887477952
484,77.4516591702
485,77.5428680432
486,77.6649914365
487,77.7204612362
488,77.8327442409
489,77.9150117327
490,77.9997241713
491,78.142185141
492,78.2745593508
493,78.3348047849
494,78.3603125381
495,78.4035219363
496,78.412068037
497,78.412068037
498,78.5325088977
499,78.6565229449
