Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
45,52.3481472289,56.5055842288,36.0185774819,57.2800373474
46,52.5207032869,57.222588842,36.1742358263,57.4278684895
47,52.7096510003,57.5025043136,36.265018923,57.629495991
48,53.2113313837,58.0338049532,36.3766104623,58.1122683344
49,53.5684392671,58.5501828376,36.4678783789,58.3934511054
50,53.8407004274,59.2523528286,36.5513288496,58.5461999941
51,54.1166903708,59.573925498,36.6849942029,58.7736403089
52,54.1561560441,59.7416937247,36.8984613114,58.9081842278
53,54.1807878815,59.8521941729,36.9477633195,58.9328160652
54,54.2979546148,60.046088887,37.0788020736,59.0872598349
55,54.578153284,60.40918641,37.1191621938,59.3010501366
56,54.8945130825,60.6168592143,37.2635151992,59.4874978951
57,55.1036190976,60.7105762021,37.2876278224,59.5357085632
58,55.1815097882,60.771077938,37.3054294624,59.8012946106
59,55.4873678647,60.8724767558,37.3252770891,59.9909941813
60,55.5395967173,60.9694728732,37.3576221209,60.1074112695
61,55.6088816879,61.1693319099,37.43574409,60.2518497712
62,55.6088816879,61.4296566127,37.4393268087,60.3351996923
63,55.7734228804,61.688751908,37.5296346506,60.5055654829
64,55.8840212877,61.780178649,37.5963394442,60.6163439374
65,55.9211632046,61.8020414897,37.5992828222,60.6382067781
66,56.1380532334,62.0667795019,37.7618752368,60.8342315899
67,56.243243029,62.3055988967,37.8304579555,60.9146962398
68,56.4400457406,62.4763585346,37.9137403961,61.0083298636
69,56.6758805341,62.9735808737,38.0228884204,61.1163710499
70,56.8974658182,62.9735808737,38.0393496932,61.1435107772
71,57.0632099797,63.4750253607,38.1500800734,61.2606210819
72,57.082619253,63.5452242863,38.1606957397,61.2800303552
73,57.2697331924,63.6974196627,38.3033169977,61.4470297703
74,57.3005094402,64.0019909139,38.3278828826,61.4715956553
75,57.4278992258,64.2608404084,38.3511583747,61.6016251003
76,57.4430973832,64.2757187512,38.3876535485,61.6311457996
77,57.4578353282,64.2904566962,38.3876535485,61.6596656985
78,57.4918962174,64.3441835613,38.3876535485,61.7184482757
79,57.6005997714,64.5101736321,38.4362607838,61.8160669363
80,57.7007590522,64.7869640053,38.5097025256,61.9350609166
81,57.7201725946,64.9351067157,38.5171509931,61.9596100417
82,57.762951126,64.9813636622,38.537899874,62.0050563237
83,57.8331874707,65.1420665852,38.5477165071,62.0486889581
84,57.8342196946,65.2074373152,38.629647675,62.0639748123
85,57.9294075594,65.3500026071,38.670574792,62.1049019293
86,57.9426430987,65.3743416732,38.6923000585,62.1218513109
87,57.9493276117,65.3810261861,38.6989845714,62.1379735433
88,57.9580041439,65.4156859618,38.6989845714,62.1582538249
89,58.0387901049,65.4480377651,38.715499982,62.23178373
90,58.2094816974,65.6414426309,38.7326171365,62.4031058769
91,58.2544893692,65.6922450097,38.7776248083,62.459170383
92,58.2544893692,65.878274895,38.7776248083,62.459170383
93,58.4379961881,66.047618126,38.7917883961,62.4733339708
94,58.5196485147,66.2732146553,38.7935142842,62.4929254898
95,58.5875046379,66.4123328902,38.8378449227,62.6360674351
96,58.6143022189,66.6097639948,38.8541538104,62.6523763229
97,58.6270142162,66.6610828524,38.8777206707,62.6796874711
98,58.634506499,66.8107867664,38.8858095283,62.6815384126
99,58.7589406266,66.9722865248,38.8873271003,62.7038314025
100,58.7619081776,66.9926732881,38.8902946512,62.7038314025
101,58.7783449194,67.1687218504,38.8995766064,62.7296663649
102,58.9252553694,67.2950498034,38.9000037528,62.7333150415
103,58.9472717471,67.2953441793,38.91225759,62.7503691713
104,59.148075068,67.3770964181,39.1018394003,62.7875394043
105,59.1862427293,67.4461412983,39.1244363963,62.8418454758
106,59.2101983213,67.4831988532,39.1357285034,62.853137583
107,59.3008311836,67.4834198883,39.1911623539,62.8573303076
108,59.3738359518,67.6086455923,39.1911623539,62.9502129575
109,59.3867314793,67.6210219759,39.1930966575,62.9822460782
110,59.4017467234,67.6847765208,39.2182765109,62.9972613222
111,59.4646330257,67.7344758735,39.2206888276,62.999673639
112,59.5070751628,67.7564785461,39.2345042446,63.0388747991
113,59.52857631,67.7839465497,39.2345042446,63.0603759462
114,59.5751306633,67.7963102392,39.2798594448,63.1269929584
115,59.6270811274,67.8728818536,39.2887378006,63.1437034261
116,59.6270811274,67.9033015891,39.2887378006,63.1437034261
117,59.6518323677,68.0364693689,39.3134890409,63.1684546665
118,59.7247324228,68.0893822129,39.3511454986,63.2342346983
119,59.7296223316,68.1167626957,39.3785259813,63.2391246071
120,59.7296223316,68.1167626957,39.3785259813,63.2391246071
121,59.7869112903,68.2303191457,39.3785259813,63.2391246071
122,59.8048026199,68.2647848688,39.3964173109,63.2570159367
123,59.8285806394,68.288952454,39.418554532,63.2807939563
124,59.8733751268,68.4100681903,39.4289271153,63.3041924629
125,59.9746299107,68.5740548954,39.5301818992,63.3836675932
126,59.9762833952,68.6113458958,39.533342096,63.3868277899
127,59.9762833952,68.6113458958,39.533342096,63.3868277899
128,60.0129904696,68.6113458958,39.535217555,63.3868277899
129,60.0129904696,68.6520178932,39.535217555,63.425011779
130,60.0470312804,68.7641647471,39.5591967773,63.4399054865
131,60.1290130166,68.7680101539,39.563042184,63.4594465847
132,60.1328148896,68.8214282154,39.5787868095,63.4594465847
133,60.1328148896,68.8214282154,39.5787868095,63.4594465847
134,60.1833251601,68.9254385072,39.6497351181,63.5280417429
135,60.2057385991,68.9666784045,39.6721485571,63.5762748483
136,60.2057385991,68.9666784045,39.6721485571,63.5762748483
137,60.2120127628,69.0586514623,39.6784227208,63.5812085196
138,60.217043964,69.1581171666,39.683453922,63.5862397208
139,60.2652786011,69.193019392,39.7270728927,63.6377624442
140,60.3226765461,69.2113042953,39.7367966471,63.6474861986
141,60.3625668469,69.2260885119,39.7811759859,63.7182836644
142,60.3852227644,69.2676754772,39.7972600816,63.7493527688
143,60.3852227644,69.3306728621,39.7972600816,63.7626522731
144,60.4077141255,69.3651310896,39.8197514427,63.7967792378
145,60.4139817917,69.3823818829,39.8221697682,63.8054652295
146,60.4486872469,69.5375400832,39.8568752235,63.8401706848
147,60.4737857993,69.6113644082,39.8788378592,63.8621333205
148,60.477520903,69.6650511788,39.88898617,63.8722816313
149,60.4784607343,69.6964518433,39.9000882643,63.8732214626
150,60.4855143295,69.7246381285,39.9071418594,63.8802750578
151,60.5020505728,69.7411743718,39.9108021823,63.8839353807
152,60.5446736866,69.797831325,39.9534252962,63.9118658665
153,60.5460728193,69.814313537,39.9590221302,63.9328429808
154,60.5493683362,69.8392655135,39.9623176471,63.9361384977
155,60.6088884113,69.8844219398,39.9839507368,63.9466747734
156,60.6276465725,69.906896556,40.002708898,63.9559491851
157,60.6342344308,69.9235583643,40.0092967563,63.9791413382
158,60.6565507226,69.9266298815,40.0219419003,63.991231978
159,60.7301702306,70.0079551739,40.1032671927,64.0725572705
160,60.7433563771,70.0599275713,40.1076376579,64.084899631
161,60.7433563771,70.1006882663,40.1187986024,64.1046765847
162,60.8114843693,70.1154416538,40.1700895983,64.1127520331
163,60.8129816899,70.1169389744,40.1715869189,64.1142493537
164,60.8341415956,70.1169389744,40.1715869189,64.1142493537
165,60.8405724022,70.1683562156,40.1715869189,64.1230071542
166,60.8737154866,70.1900983955,40.1933290988,64.1423048863
167,60.8836025233,70.221149798,40.1964905666,64.1454663541
168,60.8935672402,70.2573644915,40.2064552835,64.1735425052
169,60.9028911892,70.3916961959,40.2423380338,64.2207799244
170,60.9192163734,70.4080213802,40.2564569714,64.222986171
171,60.9460438385,70.5380244875,40.2857820787,64.2516140196
172,60.9488225159,70.6077723465,40.2927525811,64.254392697
173,60.9490737184,70.608023549,40.2927525811,64.2546438994
174,60.9646129375,70.6440938214,40.3108123794,64.2727036977
175,61.0069502503,70.6864311342,40.3108123794,64.2727036977
176,61.0069502503,70.6998023446,40.3108123794,64.2727036977
177,61.0077585237,70.7213005569,40.3108123794,64.273511971
178,61.044098601,70.7509056773,40.326959636,64.2896592276
179,61.0602785424,70.7670856186,40.3620390864,64.305839169
180,61.0647414684,70.8061640281,40.3757840312,64.3195841137
181,61.0723277323,70.8480618135,40.3833702952,64.3312446626
182,61.0752636195,70.8509977007,40.4364511142,64.3341805497
183,61.1011619564,70.9231699538,40.4404276484,64.3600788867
184,61.1077611891,70.9724012479,40.4470268811,64.3666781193
185,61.1289185425,71.0405887927,40.4722407898,64.3993324554
186,61.1289185425,71.0405887927,40.4722407898,64.3993324554
187,61.1307899641,71.0510092572,40.4768711217,64.4125118302
188,61.1515681755,71.0667799121,40.4962583891,64.4288693718
189,61.1534825674,71.0686943041,40.4981727811,64.4347713705
190,61.1558239728,71.1050703579,40.5005141864,64.4371127759
191,61.1630138682,71.1167926739,40.5027717568,64.4371127759
192,61.1710349679,71.2197296797,40.5119076705,64.4451338756
193,61.1738512359,71.2225459477,40.5147239384,64.4587371042
194,61.1836269837,71.2323216955,40.5244996862,64.4685128519
195,61.2029339975,71.272683083,40.5723780522,64.4872005334
196,61.2624689332,71.3419172634,40.6296147751,64.5623721285
197,61.2624689332,71.3427011164,40.6303986281,64.5723561475
198,61.2634288215,71.3672337068,40.6313585163,64.5733160358
199,61.3381377983,71.5645795115,40.6882548407,64.6126867134
