Time(Iteration),LinUCB
402,71.2341099467
403,71.300034948
404,71.3516210196
405,71.382289457
406,71.4012400048
407,71.4479890118
408,71.4794047791
409,71.4794047791
410,71.5005741034
411,71.5825141538
412,71.5975183273
413,71.6048707508
414,71.6327778678
415,71.6939804889
416,71.7503754021
417,71.7973976041
418,71.8669922725
419,71.8882890109
420,71.9350622377
421,71.9453322028
422,71.970751998
423,72.0683741409
424,72.1384880248
425,72.2067456081
426,72.2202192054
427,72.2579173908
428,72.287369578
429,72.3296500424
430,72.3673695056
431,72.4171123162
432,72.4862412164
433,72.5093863342
434,72.5521286798
435,72.601399425
436,72.6309801959
437,72.6499738161
438,72.7377320472
439,72.7922161529
440,72.830968735
441,72.8417104071
442,72.8774749713
443,72.8813784446
444,72.956525745
445,72.9719301074
446,73.0092300265
447,73.0336351604
448,73.0376225726
449,73.039848446
450,73.067489451
451,73.0981474869
452,73.1001629207
453,73.1451888871
454,73.1846158123
455,73.21529721
456,73.2598350001
457,73.284869014
458,73.2949494881
459,73.3019640303
460,73.3182380485
461,73.390964253
462,73.4241924695
463,73.4510984561
464,73.486522052
465,73.4956350182
466,73.5526099547
467,73.5917111462
468,73.641191146
469,73.6811925893
470,73.7403446529
471,73.7465617199
472,73.8132005043
473,73.8447250965
474,73.9064421747
475,73.9756677479
476,73.9891182806
477,73.9998669265
478,74.0362748306
479,74.0674261544
480,74.0788533817
481,74.1422745092
482,74.1779038329
483,74.1866763111
484,74.1940784811
485,74.2383489697
486,74.2765474371
487,74.3072225143
488,74.3242529139
489,74.388236987
490,74.4463073098
491,74.4796706498
492,74.4946929902
493,74.5227601058
494,74.5376218845
495,74.6025538719
496,74.6373030548
497,74.6812184934
498,74.6941980339
499,74.7036367455
