Time(Iteration),CAB_original
127,54.7443188085
128,54.7495185784
129,54.7760595126
130,54.7871468886
131,54.7873214796
132,54.7922187123
133,54.9071022654
134,54.9856439368
135,54.9856439368
136,54.9860083245
137,55.063401531
138,55.1332102225
139,55.2170054093
140,55.2185698724
141,55.2546930094
142,55.255826692
143,55.255826692
144,55.2909127888
145,55.2914164428
146,55.3064557769
147,55.3068311045
148,55.3213218734
149,55.3275240522
150,55.3390166725
151,55.3949634963
152,55.3985382053
153,55.3985382053
154,55.3993892111
155,55.4990303815
156,55.5556715137
157,55.6553884306
158,55.7163937363
159,55.7163937363
160,55.7642607684
161,55.7782680077
162,55.8023853306
163,55.8023853306
164,55.8048820437
165,55.8052412785
166,55.8132041738
167,55.8213345513
168,55.8213345513
169,55.8213345513
170,55.8270592803
171,55.8340242974
172,55.8340242974
173,55.8360252835
174,55.8396238264
175,55.8396238264
176,55.8396238264
177,55.8396238264
178,55.8396238264
179,55.8396238264
180,55.9294514659
181,55.9294514659
182,55.9358952774
183,56.0706942515
184,56.0774338562
185,56.0774338562
186,56.0774338562
187,56.1800871151
188,56.1863444403
189,56.1889229411
190,56.1921813846
191,56.2395859997
192,56.2590167162
193,56.2620489493
194,56.2620489493
195,56.2651580016
196,56.2651580016
197,56.2761211898
198,56.2864104199
199,56.2948290796
200,56.3193758791
201,56.3193758791
202,56.3272227829
203,56.3272227829
204,56.3315612634
205,56.3354993827
206,56.336928035
207,56.3538594611
208,56.3539377326
209,56.3639222079
210,56.3730359971
211,56.3832255215
212,56.3832255215
213,56.3877656431
214,56.3877656431
215,56.4096144821
216,56.4096144821
217,56.4226106155
218,56.4226106155
219,56.4226106155
220,56.4226106155
221,56.4288659549
222,56.4313726677
223,56.4361846948
224,56.436664539
225,56.4380020523
226,56.4472762788
227,56.458358363
228,56.4695121751
229,56.4735174313
230,56.4754621175
231,56.4846221626
232,56.4846221626
233,56.4846221626
234,56.4887075503
235,56.4887075503
236,56.4894621635
237,56.4894621635
238,56.5070788178
239,56.5070788178
240,56.5070788178
241,56.5070788178
242,56.5566708065
243,56.5566708065
244,56.5624668827
245,56.5624668827
246,56.5644017121
247,56.6329093395
248,56.6329093395
249,56.6363472638
250,56.6608385184
251,56.6608385184
252,56.6629627015
253,56.6717706954
254,56.6717706954
255,56.6730076056
256,56.6730076056
257,56.6757926944
258,56.6757926944
259,56.6757926944
260,56.6781548861
261,56.679708311
262,56.679708311
263,56.6832550704
264,56.6832550704
265,56.807147558
266,56.8936348388
267,56.8936348388
268,56.8936348388
269,56.8936348388
270,56.8936348388
271,56.9004639144
272,56.9004639144
273,56.9004639144
274,56.9004639144
275,56.9118321844
276,56.9199224241
277,56.9199224241
278,56.9199224241
279,56.9218137432
280,56.9218137432
281,56.9372441561
282,56.939145479
283,56.939278989
284,56.939278989
285,56.9422520111
286,56.9448942235
287,56.9448942235
288,56.9448942235
289,56.9448942235
290,56.9498259337
291,56.9498259337
292,56.9498259337
293,56.9498259337
294,56.9584574017
295,56.9631432637
296,56.9631432637
297,56.9631432637
298,56.9700094537
299,56.9700094537
300,56.9775859251
301,56.9775859251
302,56.9847693551
303,56.9900811018
304,57.0042538796
305,57.0042538796
306,57.0042538796
307,57.0158490653
308,57.0158490653
309,57.0158490653
310,57.0159648617
311,57.0222594212
312,57.0295198254
313,57.0295937213
314,57.0295937213
315,57.0368718428
316,57.0368718428
317,57.0368718428
318,57.1114372823
319,57.1114372823
320,57.1114372823
321,57.1159583311
322,57.1159583311
323,57.1159583311
324,57.1159583311
325,57.1159583311
326,57.1220136416
327,57.1220136416
328,57.1296248965
329,57.1365942771
330,57.1365942771
331,57.1365942771
332,57.138950677
333,57.1822844446
334,57.182904593
335,57.182904593
336,57.182904593
337,57.1865755115
338,57.1865755115
339,57.1865755115
340,57.1865755115
341,57.1869197574
342,57.1869197574
343,57.2386042314
344,57.2386042314
345,57.2520939373
346,57.2534596362
347,57.2534596362
348,57.2552871311
349,57.2586817757
350,57.2586817757
351,57.2641449982
352,57.2698176069
353,57.2721900946
354,57.2737579127
355,57.2737579127
356,57.2760961665
357,57.2760961665
358,57.2785004603
359,57.2785004603
360,57.2785004603
361,57.2785004603
362,57.2785004603
363,57.2785004603
364,57.3604121451
365,57.3604121451
366,57.3604121451
367,57.3604121451
368,57.3604121451
369,57.3624609616
370,57.3624609616
371,57.3664396839
372,57.3664396839
373,57.3685817293
374,57.3685817293
375,57.3685817293
376,57.3733783359
377,57.3733783359
378,57.384470822
379,57.384470822
380,57.4060249041
381,57.4114117151
382,57.4114117151
383,57.4114117151
384,57.4114117151
385,57.4114117151
386,57.4167439929
387,57.4167439929
388,57.4167439929
389,57.4167439929
390,57.4167439929
391,57.4442341793
392,57.4444747204
393,57.4444747204
394,57.4444747204
395,57.4841781752
396,57.5149910756
397,57.5149910756
398,57.5269733681
399,57.5269733681
400,57.5275186209
401,57.5275186209
402,57.5275186209
403,57.5275186209
404,57.5313943487
405,57.5954660563
406,57.5954660563
407,57.5954660563
408,57.5954660563
409,57.5965145765
410,57.5965145765
411,57.607283693
412,57.620554115
413,57.620554115
414,57.620554115
415,57.620554115
416,57.6211232558
417,57.6211232558
418,57.6211232558
419,57.6211232558
420,57.6211232558
421,57.6211232558
422,57.6211232558
423,57.6333418074
424,57.6333418074
425,57.6394772705
426,57.6513918148
427,57.6584310228
428,57.6584310228
429,57.6608245622
430,57.6608245622
431,57.6608245622
432,57.6608245622
433,57.6656779828
434,57.6656779828
435,57.6656779828
436,57.6656779828
437,57.6679878342
438,57.6679878342
439,57.6748881446
440,57.6757679814
441,57.6757679814
442,57.6809371199
443,57.6809371199
444,57.6809371199
445,57.6809371199
446,57.6809371199
447,57.6809371199
448,57.6809371199
449,57.6809371199
450,57.6809371199
451,57.6809371199
452,57.6809371199
453,57.7429924733
454,57.7605558708
455,57.7636784241
456,57.7636784241
457,57.767303355
458,57.771871698
459,57.8105535018
460,57.8105535018
461,57.8105535018
462,57.8118159006
463,57.8118159006
464,57.8118159006
465,57.8126616841
466,57.8126616841
467,57.8126616841
468,57.8126616841
469,57.8137401187
470,57.8148614806
471,57.8148614806
472,57.8148614806
473,57.8231446504
474,57.8231446504
475,57.8231446504
476,57.8231446504
477,57.8251658889
478,57.8300744805
479,57.8319902156
480,57.8319902156
481,57.8319902156
482,57.8359555196
483,57.8359555196
484,57.8359555196
485,57.8458547676
486,57.8471522529
487,57.8487587012
488,57.8487587012
489,57.8495724438
490,57.851252788
491,57.851252788
492,57.8548705209
493,57.8548705209
494,57.8548705209
495,57.8552092975
496,57.8552092975
497,57.8552092975
498,57.8552092975
499,57.8552092975
