Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
121,53.7820955531,57.3230345377,34.8834269144,49.8451788956
122,53.8217137318,57.370114161,34.9230450931,49.8847970742
123,53.8222519651,57.4790237087,34.9294375682,49.8935129846
124,54.0258615344,57.683895809,35.1026413687,49.9990175931
125,54.0258615344,57.7387387857,35.1026413687,50.0652232211
126,54.0641040539,57.7573560212,35.1629200614,50.0652232211
127,54.0645593027,57.7877451606,35.1869764898,50.0656784699
128,54.0693921558,57.8031331611,35.1918093429,50.0656784699
129,54.1096977785,57.9894754178,35.207414172,50.081283299
130,54.1096977785,58.0376757413,35.2119849753,50.081283299
131,54.1706677246,58.052970978,35.2139553058,50.1655843239
132,54.1720771699,58.0983935183,35.2139553058,50.187892384
133,54.2011068966,58.1058668934,35.2429850325,50.2076030502
134,54.2900453987,58.1429536709,35.2429850325,50.228323208
135,54.2934584843,58.1688863967,35.2463981181,50.2348637322
136,54.296463319,58.1892285617,35.2494029528,50.2378685669
137,54.3256408489,58.2667784485,35.2541247205,50.2425903346
138,54.3638300449,58.347145773,35.2923139165,50.2807795306
139,54.3793262556,58.347145773,35.2923139165,50.3338738919
140,54.3793262556,58.3519395136,35.2923139165,50.3427359611
141,54.4281754869,58.6584992349,35.3229688625,50.3733909072
142,54.4560771443,58.677574667,35.3469927223,50.4032288006
143,54.4757913729,58.7382361249,35.3569003899,50.468404918
144,54.4771654895,58.7719824365,35.3582745065,50.5025664239
145,54.4771654895,58.7719824365,35.3582745065,50.5025664239
146,54.4775865394,58.7987601404,35.4024487579,50.5025664239
147,54.4903988843,58.8317132169,35.404291747,50.504409413
148,54.4978360287,58.8544654477,35.4117288914,50.5118465574
149,54.5445822685,58.898986422,35.4139541569,50.5140718229
150,54.5488405358,58.9410688094,35.4191320859,50.5528156048
151,54.5536280785,58.9458563521,35.4238966332,50.5576031474
152,54.6464972543,58.985591702,35.4508761786,50.5975924951
153,54.6700954534,59.0544333572,35.4661876896,50.6230840371
154,54.6704868692,59.0917979985,35.4665791054,50.7081259704
155,54.7019903272,59.1233014564,35.4827574282,50.730155523
156,54.7538906686,59.1614025875,35.5093766264,50.7849185121
157,54.7591022736,59.1705907796,35.5145882314,50.7885204089
158,54.8160260533,59.2693733547,35.5460754139,50.8454441886
159,54.8186682558,59.2693733547,35.5460754139,50.8454441886
160,54.8186682558,59.3161330565,35.5460754139,50.9260842804
161,54.8186682558,59.3161330565,35.5460754139,50.9393839418
162,54.8557644792,59.4235355511,35.5652057258,50.9595171294
163,54.8808841144,59.4486551862,35.5903253609,50.9724097272
164,54.8808841144,59.4486551862,35.5903253609,51.1026221253
165,54.8863394456,59.4486551862,35.5957806921,51.1026221253
166,54.8863394456,59.466974774,35.5957806921,51.1026221253
167,54.9899229933,59.5707103573,35.5957806921,51.2038644532
168,54.9944741722,59.5752615362,35.600331871,51.2096582172
169,55.011268745,59.5920561089,35.6171264438,51.2264527899
170,55.0242237438,59.6023174517,35.6300814426,51.2563879265
171,55.2312530712,59.6595427126,35.6306883506,51.2791779575
172,55.2323205892,59.6606102306,35.6317558687,51.2876743829
173,55.3546251653,59.8017103132,35.6346548804,51.4043410645
174,55.3696795811,59.8178809939,35.6473011149,51.4273906424
175,55.3801497428,59.8714531153,35.6473143963,51.4274039239
176,55.4494572016,59.9502979961,35.6473143963,51.5042918676
177,55.4545403357,59.9553811301,35.6620307038,51.5190081751
178,55.5258378249,60.0312752004,35.6620307038,51.6001275758
179,55.568134753,60.1093423479,35.6620307038,51.6116957632
180,55.5942190068,60.1242783631,35.6769667191,51.639922913
181,55.638762558,60.1336818071,35.6824301115,51.7392054564
182,55.638762558,60.1336818071,35.6824301115,51.7497855347
183,55.6677001718,60.1640922422,35.7113677253,51.7801959699
184,55.6677001718,60.238618126,35.7113677253,51.8368752211
185,55.6774212211,60.2528247347,35.7210887746,51.8465962705
186,55.7031841225,60.2561679604,35.7244320003,51.8667131013
187,55.7459159187,60.3013871762,35.7618514258,51.901291072
188,55.7459159187,60.3228409878,35.7618514258,51.9026596728
189,55.7560616932,60.3329867623,35.7732154027,52.0047473763
190,55.7560616932,60.3329867623,35.7732154027,52.0047473763
191,55.7823906951,60.3915092784,35.7732154027,52.0384652078
192,55.8624339554,60.4183470067,35.7933011588,52.1095341046
193,55.8647170192,60.4183470067,35.7933011588,52.1095341046
194,55.8647170192,60.4190078282,35.7939619802,52.1101949261
195,55.8852288426,60.4190078282,35.7939619802,52.1400641157
196,55.90347794,60.4372569256,35.7939619802,52.1690051418
197,55.9130535078,60.4468324934,35.7990643163,52.1741074778
198,55.9313893136,60.4808148053,35.8056939165,52.1940542733
199,55.9313893136,60.4808148053,35.8056939165,52.1940542733
