Time(Iteration),CAB_idealNewCoTheta,CAB_originalCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
76,0.381302672183,0.383152148651,0.392207292237,0.393558340573,,,,,,
77,0.377974924284,0.380275780602,0.386499008262,0.389781098961,,,,,,
78,0.370442340057,0.378330677039,0.377175767269,0.387521082253,,,,,,
79,0.366470145288,0.376145684201,0.375092653681,0.383774120093,,,,,,
80,0.36501115676,0.368783656344,0.37170367418,0.380975396736,,,,,,
81,0.363447606577,0.366175409187,0.368738483421,0.379799335956,,,,,,
82,0.359840489005,0.3654892348,0.363176806715,0.377851794434,,,,,,
83,0.35855859563,0.364154750152,0.361209542691,0.375572588778,,,,,,
84,0.356873257425,0.362167109991,0.358468289154,0.373186095755,,,,,,
85,0.351297190567,0.358729289159,0.353446588035,0.372515423537,,,,,,
86,0.347920146869,0.354514843205,0.351287099666,0.371178248632,,,,,,
87,0.347551780869,0.352870057443,0.350146209533,0.370111206151,,,,,,
88,0.346757077602,0.351196084026,0.349701952339,0.367904684752,,,,,,
89,0.34387600229,0.34984285133,0.346511121394,0.365385796359,,,,,,
90,0.342269157851,0.348653555445,0.345925659361,0.364646562902,,,,,,
91,0.341509430678,0.347610698994,0.343077620319,0.364111367788,,,,,,
92,0.338624973601,0.344887521834,0.33955350305,0.361456337382,,,,,,
93,0.337278856857,0.341088747686,0.337646890514,0.357368957077,,,,,,
94,0.33541061528,0.338182265246,0.336699918845,0.35602588035,,,,,,
95,0.328368524291,0.334702760595,0.329777088801,0.354529326586,,,,,,
96,0.325204598979,0.333851505511,0.325583643358,0.352505146279,,,,,,
97,0.32428787149,0.333550624204,0.325013516554,0.352674770837,,,,,,
98,0.323648464416,0.331853493776,0.324175369279,0.351916857604,,,,,,
99,0.320209838068,0.329896788156,0.322989385964,0.349223093078,,,,,,
100,0.318623577273,0.328654381935,0.321752403028,0.348516746791,,,,,,
101,0.317147632043,0.328192053857,0.320234335205,0.345963294339,,,,,,
102,0.316087061577,0.327472174792,0.319508462055,0.344660402446,,,,,,
103,0.314955636051,0.325155788753,0.318423466526,0.342562065195,,,,,,
104,0.3128081354,0.324069342285,0.317192274887,0.341754833658,,,,,,
105,0.311672210243,0.323546967533,0.316191860283,0.340558702053,,,,,,
106,0.302430008393,0.322363615719,0.309664766388,0.340484587462,,,,,,
107,0.300106193165,0.320816340348,0.306403810174,0.33802313858,,,,,,
108,0.297448247571,0.320717058378,0.302503849702,0.337019032408,,,,,,
109,0.293401674857,0.313305210276,0.301515555597,0.334510972136,,,,,,
110,0.291590136333,0.311498693932,0.299858528499,0.333107860852,,,,,,
111,0.290731229841,0.310692055317,0.299221553327,0.331876810854,,,,,,
112,0.290518704676,0.309643220147,0.298890702509,0.330658642243,,,,,,
113,0.289269809622,0.308610233587,0.297661424422,0.329726698469,,,,,,
114,0.285781900264,0.306242754549,0.295700393199,0.329039345004,,,,,,
115,0.283747429899,0.305441463721,0.29467263816,0.324878734817,,,,,,
116,0.283175066575,0.304691290806,0.293096910025,0.324595704077,,,,,,
117,0.281958567687,0.304396905665,0.291437788675,0.323991950912,,,,,,
118,0.277563963986,0.303565816694,0.289973902372,0.318832591726,,,,,,
119,0.277376159694,0.303417072367,0.29004175439,0.318688359193,,,,,,
120,0.277234624673,0.303227905107,0.289278731298,0.317889860586,,,,,,
121,0.277378743715,0.302674120458,0.28867645494,0.317987854364,,,,,,
122,0.277092476948,0.301834323777,0.287357339955,0.317585946052,,,,,,
123,0.276572614023,0.300162899494,0.286881881799,0.317193775268,,,,,,
124,0.274587591144,0.295894899962,0.28535279408,0.312750509574,,,,,,
125,0.27415956136,0.294711224986,0.28583135146,0.311971339428,,,,,,
126,0.272676008507,0.293864824349,0.28446749323,0.308773697829,,,,,,
127,0.272219825615,0.293249251161,0.283732504351,0.308566671364,,,,,,
128,0.270457667768,0.291942392,0.280469038028,0.30727761799,,,,,,
129,0.269795548077,0.291304922498,0.279690761648,0.306318381168,,,,,,
130,0.268712248995,0.285824272183,0.278154289691,0.305289771101,,,,,,
131,0.268715741226,0.285158268345,0.277350241916,0.30488652435,,,,,,
132,0.266915043846,0.281824625941,0.275000600292,0.30042799985,,,,,,
133,0.26643094939,0.281079558739,0.274316210257,0.29903464045,,,,,,
134,0.261794694054,0.278392349418,0.269548318361,0.29547878193,,,,,,
135,0.261276311408,0.272065270996,0.265722983835,0.29528446301,,,,,,
136,0.259985037806,0.271426157354,0.263064969013,0.294687205305,,,,,,
137,0.257931379597,0.270721483115,0.261228299663,0.293176308657,,,,,,
138,0.257173292008,0.269547679208,0.259168609677,0.292959396525,,,,,,
139,0.255405439611,0.268851292439,0.258527074762,0.291988374388,,,,,,
140,0.25415618978,0.267648864396,0.256210564233,0.290036496798,,,,,,
141,0.249027864837,0.265522075584,0.254442245619,0.286296122233,,,,,,
142,0.247727777561,0.265586577131,0.253142275898,0.280887298687,,,,,,
143,0.247455827012,0.265317995799,0.252609827087,0.279932692135,,,,,,
144,0.246902072612,0.264236990238,0.251777013546,0.279389635238,,,,,,
145,0.245610448832,0.263137832409,0.250145872604,0.279087870777,,,,,,
146,0.243987046374,0.262426525335,0.249353683739,0.278405171961,,,,,,
147,0.243042533912,0.262189038656,0.248117713476,0.277068131768,,,,,,
148,0.242783458361,0.261676063801,0.247854868305,0.276649729886,,,,,,
149,0.241534108103,0.260246916423,0.24552862723,0.274018094428,,,,,,
150,0.239147723875,0.258905612126,0.244592756825,0.273201864856,,,,,,
151,0.238413601127,0.256569554297,0.243230594202,0.272233349374,,,,,,
152,0.236243575031,0.256246681678,0.241313442963,0.271428278075,,,,,,
153,0.236402674601,0.256040592518,0.240911544324,0.26937599357,,,,,,
154,0.235745685559,0.255120756037,0.240287071364,0.268821782737,,,,,,
155,0.235070693835,0.253073997175,0.239519654093,0.266868095267,,,,,,
156,0.233572128929,0.251968071379,0.238173495288,0.266137533253,,,,,,
157,0.232632056319,0.251520148006,0.238071381161,0.265277314536,,,,,,
158,0.228835393636,0.249289118356,0.235163685294,0.262150407192,,,,,,
159,0.22797837261,0.24813523412,0.23383359953,0.260996502267,,,,,,
160,0.227779476178,0.247485087761,0.23321668137,0.260693943313,,,,,,
161,0.226733041307,0.245411716531,0.23152062273,0.258283791726,,,,,,
162,0.226019322272,0.244652897045,0.23036580983,0.257754865864,,,,,,
163,0.223636078656,0.241444272502,0.228946331404,0.254729150501,,,,,,
164,0.223427195329,0.240310589996,0.229143083603,0.254529726751,,,,,,
165,0.22288627573,0.239350186865,0.228720900323,0.253221120215,,,,,,
166,0.222215246654,0.23672399765,0.228038885246,0.250603230826,,,,,,
167,0.220795505709,0.235545264556,0.227563579606,0.249938398222,,,,,,
168,0.218783272376,0.234727386977,0.224490004693,0.249603955417,,,,,,
169,0.218043427585,0.234189156012,0.223911078098,0.248635003481,,,,,,
170,0.216071819255,0.233012681753,0.223250018377,0.247440511898,,,,,,
171,0.215465635299,0.230525944322,0.22198941533,0.246303285224,,,,,,
172,0.214040615427,0.230377081546,0.221630657812,0.245888105336,,,,,,
173,0.213067471117,0.230250741712,0.220037373597,0.245214585661,,,,,,
174,0.212829042852,0.230021371983,0.21932011202,0.244908611778,,,,,,
175,0.210900335194,0.227762807294,0.217813427446,0.243774162941,,,,,,
176,0.210076857672,0.227121748126,0.217124901537,0.241747250382,,,,,,
177,0.210026868561,0.226843178986,0.217092667666,0.241324526189,,,,,,
178,0.209819544344,0.226809717918,0.216773537249,0.241088035255,,,,,,
179,0.20851025057,0.225420543512,0.215441145629,0.240224973551,,,,,,
180,0.208516487446,0.224429223459,0.215160563706,0.238657773887,,,,,,
181,0.208657431172,0.224466828595,0.215180687816,0.236284617836,,,,,,
182,0.207394046869,0.224043473193,0.214510478944,0.234660601514,,,,,,
183,0.206429804766,0.221311514072,0.212814214108,0.233603986784,,,,,,
184,0.205834903938,0.220792622938,0.210046921742,0.233270247641,,,,,,
185,0.204199861172,0.220300333603,0.207294637986,0.232571635785,,,,,,
186,0.203763217528,0.21959335861,0.205757415989,0.231794731849,,,,,,
187,0.20357254424,0.219399667222,0.20505172786,0.231615329856,,,,,,
188,0.199792647938,0.219163259224,0.203808200099,0.230995934415,,,,,,
189,0.199341510167,0.218101514128,0.202475154763,0.22817767189,,,,,,
190,0.199051376055,0.21815653447,0.202438746883,0.227645089169,,,,,,
191,0.198173367574,0.218591394684,0.202472726827,0.22634726716,,,,,,
192,0.198059546983,0.218244075563,0.202190044272,0.225733094002,,,,,,
193,0.197787634474,0.218040007274,0.201757362159,0.225823329592,,,,,,
194,0.195711974729,0.214453824242,0.201347728718,0.223829634222,,,,,,
195,0.194213096126,0.21303028716,0.199488029236,0.221097034425,,,,,,
196,0.191222461417,0.211788751354,0.198315780934,0.221120402385,,,,,,
197,0.190890591867,0.210257754097,0.19786669502,0.220467499708,,,,,,
198,0.189540572235,0.207434525548,0.195822228478,0.218922628858,,,,,,
199,0.189753723721,0.206859694099,0.196258070528,0.218919304389,,,,,,
