Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
474,69.4926773553,108.629019737,72.2013710251,72.1206174976
475,69.4926773553,108.690423317,72.2013710251,72.1206174976
476,69.4926773553,108.77948305,72.2027114637,72.1217902866
477,69.4946659048,108.804995373,72.2047000132,72.1237788361
478,69.4946659048,108.804995373,72.2047000132,72.1237788361
479,69.5152046384,108.839388599,72.2252387468,72.1266412564
480,69.5152046384,108.89301786,72.2252387468,72.1266412564
481,69.5160556336,108.908602823,72.226089742,72.1266412564
482,69.5259398535,108.918253222,72.231216376,72.1266412564
483,69.5259398535,108.918253222,72.231216376,72.1266412564
484,69.5294522022,109.002280537,72.2343909806,72.1297704172
485,69.5294522022,109.002280537,72.2343909806,72.1297704172
486,69.5294522022,109.145357086,72.2548473616,72.1297704172
487,69.5345123919,109.145357086,72.2548473616,72.1297704172
488,69.5345123919,109.201828694,72.2548473616,72.1297704172
489,69.5345123919,109.361941357,72.2548473616,72.1297704172
490,69.5348467734,109.363262228,72.2551817431,72.1301047987
491,69.5348467734,109.415939405,72.2551817431,72.1301047987
492,69.5348467734,109.423397784,72.2551817431,72.1301047987
493,69.5348467734,109.424075969,72.2558599274,72.1307829831
494,69.5348467734,109.664832565,72.2558599274,72.1307829831
495,69.6190680478,109.675715659,72.3485226157,72.2147770026
496,69.6190680478,109.675715659,72.3485226157,72.2147770026
497,69.6190680478,109.755042928,72.3485226157,72.2147770026
498,69.6190680478,109.755042928,72.3485226157,72.2147770026
499,69.6190680478,109.865215485,72.3485226157,72.2147770026
