Time(Iteration),CAB_original
124,55.867042122
125,56.0102429387
126,56.228905953
127,56.4543173628
128,56.5648132927
129,56.6983959584
130,56.9148458856
131,57.0661210501
132,57.3396260952
133,57.5142960076
134,57.6460074594
135,57.819564632
136,58.0147542239
137,58.127165537
138,58.3006495303
139,58.447201664
140,58.5500807987
141,58.7477491806
142,58.9486797734
143,59.1053851605
144,59.2377840969
145,59.332869263
146,59.4566589254
147,59.5616487912
148,59.6620224493
149,59.7557024497
150,59.8616945929
151,59.908011349
152,60.0743565876
153,60.1729014654
154,60.2928034728
155,60.4619276576
156,60.5776509657
157,60.6901912832
158,60.8149822918
159,60.9337856337
160,61.0760586898
161,61.2387962308
162,61.4124220328
163,61.4594752295
164,61.5178374511
165,61.6257909471
166,61.6995945344
167,61.7747827073
168,61.8948885795
169,61.9745571046
170,62.0972790167
171,62.2332247763
172,62.3417967016
173,62.4619392023
174,62.5968938319
175,62.6816813102
176,62.7445127199
177,62.8505672591
178,63.0290063617
179,63.0641072055
180,63.1983094371
181,63.3539057712
182,63.4589066362
183,63.5558778518
184,63.7058515117
185,63.8417283742
186,63.9276069709
187,64.0593503187
188,64.0628462018
189,64.1945970465
190,64.2984439177
191,64.3752403093
192,64.4494753461
193,64.5365916815
194,64.6238346085
195,64.6608793765
196,64.805734954
197,64.8684248881
198,64.9771712326
199,65.0911079198
200,65.2095351274
201,65.3161958366
202,65.4732378833
203,65.5473134481
204,65.7356305597
205,65.8287235587
206,65.9051727903
207,65.9209440073
208,66.0275027011
209,66.0768596467
210,66.1303795072
211,66.185085463
212,66.2666797691
213,66.309599761
214,66.4083147486
215,66.5683908282
216,66.7412485882
217,66.8645780347
218,66.9408959432
219,67.0809591285
220,67.237237965
221,67.2871360907
222,67.4655875735
223,67.5372528024
224,67.5479433949
225,67.590251787
226,67.703738526
227,67.8536628226
228,68.0479748169
229,68.0912681744
230,68.1452163295
231,68.2285981925
232,68.2621922352
233,68.3511338962
234,68.3806202095
235,68.4300172322
236,68.4629236593
237,68.5533193613
238,68.6124558806
239,68.7165834769
240,68.7343865871
241,68.8348214109
242,68.9306847614
243,68.9402019113
244,69.009918418
245,69.1233606105
246,69.1557642414
247,69.2594809913
248,69.3345991845
249,69.3355134596
250,69.3447175269
251,69.4326791596
252,69.4642159747
253,69.5260593564
254,69.5753224642
255,69.6842523813
256,69.6970666845
257,69.7842947811
258,69.8654505703
259,69.8941403538
260,69.9569431189
261,70.0700099654
262,70.1374683652
263,70.1990574389
264,70.2265952799
265,70.2957930004
266,70.374633011
267,70.4803050869
268,70.5302080325
269,70.5590404253
270,70.5818828618
271,70.6318741947
272,70.725553501
273,70.7968932543
274,70.9062767825
275,70.9723709109
276,71.0415084193
277,71.0755734873
278,71.1935875853
279,71.2670577111
280,71.3569357044
281,71.4520985939
282,71.4946166405
283,71.5405507201
284,71.5732256376
285,71.6161791694
286,71.6541605548
287,71.7029924414
288,71.7898027054
289,71.8706260877
290,71.9110803716
291,71.9171659049
292,71.9996819481
293,72.0394384134
294,72.0581694939
295,72.098113632
296,72.1684144199
297,72.2449014309
298,72.2581668677
299,72.3555600548
300,72.377439135
301,72.416783211
302,72.5245666244
303,72.5921731967
304,72.6644695339
305,72.7311274727
306,72.7313243611
307,72.7688840012
308,72.8114775505
309,72.8585926499
310,72.865225708
311,72.9145029806
312,73.0079652759
313,73.0753655125
314,73.157446663
315,73.2497266506
316,73.3727412344
317,73.4612447613
318,73.5138824668
319,73.5419715511
320,73.6206343943
321,73.6891150469
322,73.6918871046
323,73.7257154878
324,73.7878957208
325,73.8407308024
326,73.9463521859
327,74.0108059736
328,74.0882473571
329,74.1601365786
330,74.2214141792
331,74.3135148865
332,74.3413348038
333,74.4288442543
334,74.484529394
335,74.6212338113
336,74.6400928164
337,74.6968449743
338,74.7359583623
339,74.8177047647
340,74.8932985658
341,74.919047733
342,74.9596013719
343,75.0413554742
344,75.0911563007
345,75.1549560507
346,75.2110660201
347,75.2964881041
348,75.3703535375
349,75.4532877215
350,75.4987107329
351,75.5292459109
352,75.6499338384
353,75.6788183473
354,75.7315230589
355,75.7541098116
356,75.8851990451
357,75.9392637097
358,75.9734583384
359,76.0141938777
360,76.0700822001
361,76.1173848447
362,76.1670623607
363,76.2265148072
364,76.2471300924
365,76.3141183901
366,76.3854206219
367,76.3950629865
368,76.4594681246
369,76.5569188658
370,76.5953241615
371,76.6029787768
372,76.6048507572
373,76.6537926288
374,76.7175683016
375,76.7471287134
376,76.7489546962
377,76.8205793119
378,76.8376392057
379,76.8469022323
380,76.9273292073
381,76.9967033501
382,76.9985639263
383,77.0377235242
384,77.0938377428
385,77.1854920459
386,77.2545067363
387,77.2930036591
388,77.2958207554
389,77.3074551938
390,77.3679579577
391,77.4128369183
392,77.4525939909
393,77.5090235233
394,77.5563722726
395,77.5874921949
396,77.6165943682
397,77.6794059084
398,77.7569170515
399,77.8659894553
400,77.9494752486
401,77.9728024583
402,78.0258156959
403,78.1042854947
404,78.1464387706
405,78.2267285801
406,78.2979088222
407,78.3282305869
408,78.3447594535
409,78.3673380528
410,78.4603722813
411,78.5509358032
412,78.6369002275
413,78.6855636488
414,78.7733263344
415,78.8039013544
416,78.8049956922
417,78.8534590851
418,78.924921343
419,78.9632343948
420,79.0239206113
421,79.0912997134
422,79.1785757994
423,79.2059210881
424,79.2654683183
425,79.2735737339
426,79.2735737339
427,79.2742529222
428,79.3213791577
429,79.3787138482
430,79.439053273
431,79.4917855634
432,79.54316571
433,79.5769290403
434,79.6432574637
435,79.7560303632
436,79.8333623574
437,79.9054935034
438,79.9894450488
439,80.0672304106
440,80.1122856693
441,80.1423224508
442,80.198364071
443,80.2680796084
444,80.318399855
445,80.3881437409
446,80.4376269991
447,80.5232491404
448,80.5560007913
449,80.6375283507
450,80.7114784373
451,80.7194184889
452,80.7543883782
453,80.8057342989
454,80.8811216057
455,80.9123357514
456,80.9871840615
457,80.9878839296
458,81.0809899646
459,81.1347356888
460,81.1845111781
461,81.2844272303
462,81.365297106
463,81.3952661829
464,81.4347386004
465,81.5097901227
466,81.5894769306
467,81.6994644409
468,81.7319098223
469,81.7708821402
470,81.7777505823
471,81.8696044629
472,81.9389655667
473,81.9850825011
474,82.0425843656
475,82.0535786861
476,82.1147203945
477,82.1308500502
478,82.1756925044
479,82.259041948
480,82.3796737538
481,82.3913426644
482,82.4578804343
483,82.4721492813
484,82.5290593367
485,82.5642840595
486,82.5662469591
487,82.5683579782
488,82.608042214
489,82.6550461249
490,82.6550461249
491,82.6725469052
492,82.7442814316
493,82.789055947
494,82.7916800315
495,82.8079175228
496,82.8540041036
497,82.8574363027
498,82.8843021465
499,82.9276313599
500,82.9954859735
501,83.0237234502
502,83.0345772103
503,83.0428009358
504,83.0565746409
505,83.1018361602
506,83.1057001758
507,83.1084870076
508,83.1485813534
509,83.1512674809
510,83.1932341579
511,83.2286825392
512,83.2315531107
513,83.2586693142
514,83.3138214971
515,83.3253122665
516,83.3537609771
517,83.4196490192
518,83.4635159521
519,83.4689987726
520,83.479518521
521,83.480100098
522,83.5001004286
523,83.5441486295
524,83.6099960244
525,83.6200561452
526,83.6630939988
527,83.7311511791
528,83.7470895768
529,83.7543220207
530,83.7835530115
531,83.8085143701
532,83.8093539576
533,83.809971814
534,83.8433807346
535,83.8447556857
536,83.9011047159
537,83.9073380333
538,83.962791619
539,84.0208853973
540,84.0323370242
541,84.109702095
542,84.1390066834
543,84.1473204043
544,84.1484976519
545,84.187562248
546,84.2188216079
547,84.2853946165
548,84.3314197784
549,84.3636845359
550,84.4097903903
551,84.465466
552,84.4825596788
553,84.5206556486
554,84.5510146656
555,84.555167091
556,84.6195797319
557,84.6918773004
558,84.7182946524
559,84.719837997
560,84.7662318205
561,84.7789184507
562,84.7789184507
563,84.7958409186
564,84.7958409186
565,84.7987053128
566,84.8105845579
567,84.8369385498
568,84.8406996926
569,84.905615199
570,84.9360284189
571,84.9447057119
572,85.0072895221
573,85.0377811351
574,85.0377811351
575,85.048469009
576,85.0538887637
577,85.0825568489
578,85.0990712631
579,85.1258950303
580,85.1640808987
581,85.1640808987
582,85.1880977217
583,85.2367282581
584,85.2764522237
585,85.323980266
586,85.3792655184
587,85.3808409459
588,85.4106109884
589,85.4106109884
590,85.4215559066
591,85.4382730569
592,85.4749086443
593,85.5080770299
594,85.570479104
595,85.6217650171
596,85.6217650171
597,85.6529558597
598,85.6762061635
599,85.7098928638
