Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB,CAB_cbj,CAB_cbij
32,43.5662938588,44.0059044187,28.3573016179,51.8191773691,37.8863971716,39.2786623773
33,43.6695834958,44.0994104774,28.5282099113,51.970928765,37.96727578,39.3630854684
34,43.7169070386,44.2215181155,28.5755334541,52.1668993961,38.0145993228,39.4104090112
35,44.123134212,44.5501678779,28.9342753768,52.6943915746,38.3658248104,39.7458975239
36,44.4333098175,45.0916389621,29.1698329115,53.3175148414,38.746175624,40.1262483374
37,44.6939372062,45.4667800738,29.3940049842,53.4728535341,38.9824231248,40.392927992
38,45.0268936793,45.8265856291,29.5801277544,53.7703912952,38.9998775223,40.5573232088
39,45.0268936793,45.9132679802,29.6414386195,54.1057686771,39.0252490084,40.64400556
40,45.2894604851,46.184485617,29.78305917,54.4639243862,39.2919721195,40.8437708366
41,45.4705402919,46.5696489531,29.8915541191,54.8317460244,39.4778558402,40.9761161831
42,45.6384033422,46.6456579339,29.9147639356,54.9651993783,39.5583034499,41.0303831756
43,45.8616135253,46.8523666836,30.0400482655,55.1820966418,39.7692067433,41.1702778257
44,45.9493312565,46.975608169,30.1305005175,55.4170762461,39.8061635697,41.2072346521
45,46.3155763955,47.2965612902,30.4373150232,55.7500635635,39.939412807,41.449895975
46,46.3757504142,47.3682310669,30.4867848661,55.9228116904,40.022576215,41.5225977187
47,46.7089036753,47.6326989478,30.7267517597,56.0683788924,40.2360748857,41.7360963894
48,46.9387498157,47.8071156976,30.8542535066,56.4758162478,40.4461574085,41.7972864559
49,47.0923871901,47.9624833541,31.0817031535,56.7169202719,40.5239210712,41.8750501186
50,47.1080134078,47.9776640463,31.0968838457,56.7325464896,40.5391017633,41.8906763363
51,47.2066500626,48.0675705559,31.1480919044,56.8634720454,40.6094731755,41.9653404756
52,47.2465998901,48.1657331912,31.3463026149,57.0542630629,40.6524817235,42.0083490236
53,47.4227361128,48.2830132024,31.4711525027,57.19639146,40.683203106,42.0505194514
54,47.5288090643,48.4511006041,31.5903789357,57.328947329,40.8027182045,42.1650690797
55,47.6049307956,48.5368150712,31.6286316195,57.401532009,40.8441338223,42.2199100289
56,47.6723955051,48.7283743639,31.7060628683,57.4120473691,40.9484681719,42.384371877
57,47.7449439626,48.8397594323,31.764836309,57.4988534001,40.9484681719,42.384371877
58,47.9053980576,48.9034790316,31.9365026914,57.6051443233,41.0081388264,42.3892564112
59,47.9596890927,48.9763286081,31.997506724,57.6757759333,41.0232622033,42.5012736459
60,48.25698173,49.1518026863,32.1571223866,57.8049968807,41.0990410069,42.5300686206
61,48.4235201013,49.330887091,32.3299728513,57.8261365228,41.2895919228,42.6903730519
62,48.5486684587,49.3784877974,32.5510541794,58.0352487299,41.4434134647,42.7965756917
63,48.8191296966,49.4038016435,32.5631999816,58.1639737072,41.4627359983,42.8158982253
64,49.0156101796,49.5040077577,32.6285615293,58.263928183,41.6746844948,42.8405906368
65,49.0889721868,49.6532410075,32.6317486059,58.4138540219,41.7505409894,42.8430851243
66,49.1010915749,49.7082068376,32.7140928481,58.5440090964,41.8055068195,42.8980509544
67,49.1422554545,49.7448443806,32.8536497201,58.5778334468,41.8421443626,42.9788221264
68,49.2312503833,49.8332828571,32.942644649,58.7176951942,41.9163342732,43.0420212177
69,49.4405040791,49.8631893862,32.971042219,58.8104319069,41.9422295747,43.0679165192
70,49.6717340225,50.0329602364,33.0529126201,58.896943474,42.1181137081,43.2601422031
71,49.8230914525,50.0884917738,33.0799775568,58.896943474,42.2180565507,43.2885188649
72,49.9966951897,50.1512990813,33.0868750747,58.9038781171,42.2877613761,43.295453508
73,50.1269974633,50.1844634397,33.0978767207,58.9356172006,42.3861587272,43.306455154
74,50.1280560582,50.2108379371,33.109110546,58.9448181163,42.4135918195,43.3237130159
75,50.2257492295,50.2261898551,33.146851559,59.0510812313,42.4466169252,43.3614540289
76,50.4111606254,50.2354929744,33.1958103188,59.1423195133,42.5273712049,43.3679860588
77,50.4940120724,50.276346166,33.31052578,59.1931316142,42.541661766,43.3822766199
78,50.5013846566,50.2996944987,33.3178983641,59.216341303,42.5723826828,43.3896492041
79,50.510218652,50.3826556365,33.3267323595,59.2820078387,42.6553438206,43.4553157397
80,50.6826792236,50.4501402008,33.370127948,59.41062753,42.6842723588,43.482629241
81,50.6826792236,50.4501402008,33.370127948,59.4517942204,42.6842723588,43.482629241
82,50.9097621359,50.515407483,33.5447255441,59.5893623271,42.8235114891,43.541643592
83,50.9282150319,50.5160773312,33.5631784402,59.5893623271,42.8235114891,43.541643592
84,51.0136912936,50.7033841255,33.5960903316,59.7220320721,42.9932490823,43.7113811852
85,51.1187724042,50.710458006,33.603164212,59.8683758543,43.054180922,43.772313025
86,51.326276221,50.7907162788,33.6129708451,59.9437749246,43.1140182795,43.7965975669
87,51.3607354497,50.8339668017,33.6217621392,59.9782341534,43.1484775082,43.8310567956
88,51.4055102573,50.9088324632,33.688123341,60.0230089609,43.2089928107,43.8830266394
89,51.5762828903,50.9132681052,33.7313912177,60.0708921374,43.3559454091,43.9263291895
90,51.5857391721,50.9227243871,33.7408474995,60.0803484192,43.3654016909,43.9357854713
91,51.6664353077,50.9976645084,33.8063181312,60.1400630367,43.4403418123,44.0107255927
92,51.6925309604,51.0488311594,33.8169343816,60.2006240446,43.5014625504,44.0379617545
93,51.7023153969,51.1238484393,33.83446231,60.2104084811,43.5189904788,44.0554896829
94,51.7337414219,51.1437705536,33.8599668166,60.2359129877,43.5697524778,44.0692432645
95,51.7811632555,51.1549091515,33.8711054145,60.2828114127,43.6122259186,44.1082601053
96,51.8215715335,51.1561092659,33.8870539492,60.297559833,43.6269743389,44.1230085256
97,51.9700887082,51.2331082429,33.9522430453,60.3657913827,43.6368194072,44.132853594
98,52.0403679124,51.2965500627,33.9820894234,60.4173325034,43.6702945166,44.1663287033
99,52.073645475,51.3428278394,34.015366986,60.4800555775,43.7035720792,44.1996062659
100,52.0746921312,51.3737205225,34.0403480274,60.5239162637,43.7295997768,44.2256339636
101,52.0960518693,51.3950802606,34.0496186228,60.5798515704,43.7388703722,44.2502193976
102,52.2223548642,51.5637805546,34.1489763828,60.6379874466,43.8831128707,44.3944618962
103,52.3738354136,51.6418169581,34.2115721947,60.7005832585,43.9393372731,44.4570577081
104,52.4153109664,51.6418169581,34.2183105403,60.7665423098,43.9460756186,44.4637960536
105,52.5189596205,51.675455893,34.2506189684,60.8679909214,44.0288569189,44.4874168285
106,52.5512775053,51.6910693716,34.266232447,60.8843328799,44.0681071016,44.5266670111
107,52.6460930124,51.8967631736,34.2702488281,60.888349261,44.1629226087,44.5938575726
108,52.6856757637,51.9425630663,34.2981520326,60.9132124815,44.20250536,44.6334403239
109,52.7422703933,52.0373752266,34.3763865986,60.9922438876,44.2733234596,44.7116748899
110,52.7848255637,52.079930397,34.418941769,61.034799058,44.31587863,44.7542300603
111,52.7943761112,52.079930397,34.418941769,61.0402799946,44.31587863,44.7542300603
112,52.8398249481,52.1039397156,34.4449551413,61.0839721166,44.3905711947,44.7802434326
113,52.8584394642,52.1108831589,34.4518985846,61.1283770796,44.3975146379,44.7871868759
114,52.9348477748,52.1677023337,34.5323359127,61.202739822,44.4532570818,44.870773187
115,53.0337432362,52.2032426053,34.5678761843,61.2862566392,44.4887973534,44.9063134586
116,53.0389224546,52.2084218237,34.5730554027,61.2914358577,44.5162870063,44.9338031115
117,53.0428894404,52.2451802477,34.5730554027,61.2914358577,44.5202539921,44.9377700973
118,53.1141368612,52.3314806846,34.6277387884,61.3192939786,44.548112113,44.9656282182
119,53.1167378352,52.3340816586,34.6303397625,61.3218949526,44.550713087,44.9682291922
120,53.1775353215,52.3486083819,34.632244137,61.3361018724,44.5741963816,44.9685489958
121,53.1793645823,52.469034384,34.632244137,61.4123270604,44.6261158744,45.0186392278
122,53.1793645823,52.4901966961,34.63229417,61.5617156612,44.6261158744,45.0186892608
123,53.2988079172,52.4970305135,34.6391279875,61.6355609872,44.6329496919,45.0255230783
124,53.3034373989,52.5016599952,34.6437574691,61.6401904688,44.6375791735,45.0301525599
125,53.3263877679,52.5124622929,34.6662204475,61.670645544,44.6600421519,45.0301525599
126,53.354535602,52.5209731,34.6662204475,61.7269219994,44.6727695964,45.038663367
127,53.3961869516,52.5626244496,34.6737334404,61.761060356,44.706907953,45.038663367
128,53.4111526316,52.636794356,34.683103386,61.7654460601,44.7218736331,45.0781520055
129,53.4994271531,52.645327505,34.691636535,61.8112091116,44.7304067821,45.0866851544
130,53.5603994362,52.6735916761,34.719900706,61.9008367246,44.7586709532,45.1149493255
131,53.5697532438,52.6867534956,34.7330625255,61.9101905322,44.7718327727,45.1243031332
132,53.5856028606,52.6915166153,34.7372551855,61.9300471935,44.7760254326,45.1332589127
133,53.5891126022,52.7788229109,34.740764927,62.0173534891,44.8633411423,45.2205746224
134,53.6257337218,52.8154440305,34.740764927,62.0463073226,44.8710084284,45.2205746224
135,53.6348423858,52.8318424802,34.7650454966,62.1223082279,44.895288998,45.244855192
136,53.677108278,52.8741083724,34.800084887,62.1807245028,44.9375548902,45.2839577089
137,53.6774227646,52.8744228589,34.8003993735,62.1847322341,44.9378693768,45.2842721955
138,53.7200053706,52.8980215691,34.8271007088,62.2053830433,44.961468087,45.3080256297
139,53.7200053706,52.8980215691,34.8271007088,62.2658927551,44.961468087,45.3080256297
140,53.7333235317,52.9113397302,34.827803529,62.2658927551,44.9621709072,45.3087284499
141,53.7372113488,52.9113397302,34.827803529,62.2816221006,44.9740124356,45.3205699783
142,53.7744079087,52.9341986729,34.8514171301,62.3428357296,45.0201963552,45.3441835794
143,53.8652530648,52.9341986729,34.8514171301,62.3648477507,45.0201963552,45.3441835794
144,53.8931292779,52.979801905,34.8959451925,62.3756227157,45.0647244176,45.3887116418
145,53.8962504793,52.9829231064,34.907846247,62.3793194783,45.0791711123,45.4037338977
146,53.8962504793,52.9873150379,34.907846247,62.3793194783,45.0791711123,45.4081258291
147,53.9280803114,52.9873150379,34.907846247,62.3793194783,45.0791711123,45.4081258291
148,53.9523483187,52.9873150379,34.907846247,62.3793194783,45.0791711123,45.4081258291
149,53.956168112,52.9911348312,34.9116660403,62.3831392717,45.0829909056,45.4119456225
150,53.956168112,52.9911348312,34.9116660403,62.3831392717,45.0829909056,45.4119456225
151,53.9972571909,52.9911348312,34.9116660403,62.3969326326,45.0829909056,45.4119456225
152,54.0806604156,53.0824478066,34.945317822,62.4433684623,45.1166426873,45.4455974042
153,54.1156296991,53.0945632339,34.972255762,62.4592454185,45.1398190985,45.4687738154
154,54.1230441324,53.1019776673,34.9796701954,62.4666598518,45.1472335319,45.4761882487
155,54.1230441324,53.1255163736,35.0032089017,62.4901985582,45.1555865186,45.4845412355
156,54.1693996249,53.1754633333,35.0303627136,62.5173523701,45.2019420111,45.503742916
157,54.1693996249,53.1881024101,35.0430017904,62.5527487051,45.2316792515,45.5163819928
158,54.2055983217,53.1881024101,35.0430017904,62.5590057703,45.2316792515,45.5163819928
159,54.2898867976,53.202655243,35.0575546234,62.5609521726,45.2462320845,45.5309348258
160,54.2963082066,53.2166159044,35.0715152847,62.5799066654,45.2712616289,45.5559643702
161,54.3146031007,53.2618051803,35.1122837474,62.6206751281,45.3389244734,45.5967328329
162,54.3831083146,53.274674509,35.1612943192,62.675774249,45.3423148632,45.6518319538
163,54.4231028555,53.2860952479,35.2012888602,62.687194988,45.3823094042,45.6918264947
164,54.4388439482,53.2925080283,35.2077016406,62.687194988,45.3887221846,45.6982392751
165,54.4388439482,53.2925080283,35.2077016406,62.6884553397,45.3887221846,45.6982392751
166,54.4388439482,53.2925080283,35.2077016406,62.6976625085,45.3887221846,45.6982392751
167,54.4689277524,53.3208704367,35.2077016406,62.7007662761,45.4060967887,45.6996216468
168,54.4836311357,53.3237256534,35.2078369566,62.7127497586,45.4088166895,45.7023415475
169,54.5093941921,53.3918791102,35.2504708239,62.7644354103,45.4605023412,45.7540271992
170,54.5228918507,53.4053767688,35.2514694849,62.7644354103,45.4739999998,45.7550258603
171,54.5379820201,53.4190917736,35.2651844897,62.8759407383,45.4877150046,45.7550258603
172,54.5605210573,53.4344540341,35.2757244693,62.8793039413,45.4910782075,45.7583890633
173,54.6500546251,53.4582002938,35.3311031703,62.9093901392,45.563815297,45.7910224685
174,54.6587437856,53.4596358198,35.3397923308,62.9219114915,45.6210168884,45.8770367951
175,54.6682259684,53.4691180026,35.3492745136,62.9283483896,45.6304990712,45.8865189779
176,54.6688111989,53.4764409615,35.3498597441,62.92893362,45.6378220302,45.8865189779
177,54.6703096963,53.484402051,35.3578208335,62.9368947095,45.6411868961,45.8944800673
178,54.7057129809,53.5143700627,35.3751572421,62.972297994,45.6585233047,45.9118164759
179,54.7068250129,53.5154820947,35.3840558284,62.9811965803,45.6596353367,45.9207150622
180,54.7276128851,53.5362699669,35.3854198167,62.9825605686,45.661073849,45.9221535744
181,54.7533616699,53.5620187517,35.3997343026,63.0038658297,45.6868226338,45.9479023592
182,54.7533616699,53.5712494086,35.3997343026,63.0038658297,45.6868226338,45.9479023592
183,54.7533616699,53.5712494086,35.3997343026,63.0038658297,45.6868226338,45.9479023592
184,54.7764696227,53.5943573615,35.4228422555,63.0436544748,45.7099305866,45.9479023592
185,54.7764696227,53.5943573615,35.4228422555,63.0436544748,45.7099305866,45.9479023592
186,54.8767967306,53.6498603319,35.4783452259,63.0991574453,45.7099305866,46.0034053297
187,54.8977190143,53.6498603319,35.4783452259,63.1007420162,45.7099305866,46.0034053297
188,54.8977190143,53.6498603319,35.4783452259,63.1147830144,45.7099305866,46.0034053297
189,54.9052033355,53.6573446531,35.4858295471,63.1147830144,45.7174149078,46.0108896509
190,54.9052033355,53.6573446531,35.4858295471,63.1147830144,45.7174149078,46.0108896509
191,54.9140488782,53.6731640336,35.4881382346,63.1170917019,45.7262604506,46.0131983384
192,54.9189929611,53.6781081164,35.4930823175,63.1228293009,45.7312045334,46.0181424212
193,54.9866426283,53.7498159144,35.4977869186,63.1951835692,45.7988542006,46.0904966896
194,55.0707354685,53.8339087545,35.5818797588,63.2848812992,45.8250419873,46.1745895298
195,55.0822814395,53.8495432414,35.5975142456,63.2964272702,45.8406764742,46.1902240166
196,55.0822814395,53.8495432414,35.5975142456,63.2964272702,45.8406764742,46.1902240166
197,55.0970593983,53.8636398103,35.5975142456,63.2964272702,45.8547730431,46.2043205855
198,55.0970593983,53.8636398103,35.5975142456,63.2964272702,45.8547730431,46.2043205855
199,55.0970593983,53.8722606871,35.6061351224,63.3050481471,45.8633939199,46.2129414623
