Time(Iteration),LinUCB
164,37.8196411039
165,37.8426686811
166,37.8468330071
167,37.8587111695
168,37.9336861686
169,38.0246853445
170,38.0336842543
171,38.0570172007
172,38.1216899192
173,38.1611528177
174,38.1921326736
175,38.2069180621
176,38.2227555622
177,38.2591874892
178,38.3035903952
179,38.3373855937
180,38.358558575
181,38.3874642439
182,38.4034282733
183,38.4832391015
184,38.59305625
185,38.6010803291
186,38.6342233056
187,38.695292772
188,38.7155292985
189,38.7166224942
190,38.7222694685
191,38.7456209796
192,38.7722390247
193,38.8151997482
194,38.8385688309
195,38.8462890061
196,38.8822250258
197,38.9066104624
198,38.944372444
199,39.0183668975
200,39.0730135018
201,39.1105960093
202,39.1299892197
203,39.1928744073
204,39.2431808671
205,39.2944314144
206,39.3097729002
207,39.3336144433
208,39.3476488195
209,39.4010209547
210,39.4566211372
211,39.5003982692
212,39.5329865382
213,39.5617911994
214,39.6021651032
215,39.6021651032
216,39.6162770132
217,39.6515063455
218,39.6680444225
219,39.678453986
220,39.7064408005
221,39.7356917409
222,39.7561615842
223,39.7719295679
224,39.8026399804
225,39.8098133293
226,39.829617902
227,39.8443911067
228,39.8642733158
229,39.9398945217
230,39.9827126417
231,40.0297503238
232,40.0994296183
233,40.1370845711
234,40.1437948229
235,40.1768713585
236,40.1827218811
237,40.2149490535
238,40.2240963894
239,40.2583544991
240,40.2927953635
241,40.3423954221
242,40.3672027271
243,40.3894152352
244,40.460813817
245,40.472696702
246,40.472696702
247,40.477089373
248,40.5130482674
249,40.5356845219
250,40.5701582021
251,40.5706300607
252,40.5937357646
253,40.6158952829
254,40.6488512104
255,40.6562986882
256,40.6899442314
257,40.6966463242
258,40.719846229
259,40.7338841861
260,40.7655471247
261,40.7992021071
262,40.8476815309
263,40.8914068676
264,40.9208542928
265,40.9292593455
266,40.9696399811
267,41.0102317103
268,41.0242919016
269,41.0586663167
270,41.107256619
271,41.1213714844
272,41.1643899431
273,41.1774606019
274,41.1915986923
275,41.1952421448
276,41.2018614364
277,41.2113850268
278,41.2329631707
279,41.2887452753
280,41.3133748171
281,41.3602079657
282,41.3924742101
283,41.4179951
284,41.4463772129
285,41.4584271342
286,41.5052558222
287,41.5161480306
288,41.5307975604
289,41.5395970592
290,41.651314392
291,41.7458584818
292,41.8035858353
293,41.8147552922
294,41.8206796612
295,41.8328940089
296,41.8376952123
297,41.8554503313
298,41.9155783983
299,41.9548507613
300,41.9847371021
301,42.0128687438
302,42.020958811
303,42.0769414518
304,42.093307937
305,42.1591520471
306,42.1961601577
307,42.1975192977
308,42.2029127676
309,42.22787071
310,42.2574183544
311,42.3207681914
312,42.3306174109
313,42.3622260708
314,42.3737300199
315,42.4204849316
316,42.4546798288
317,42.4637407184
318,42.4817287375
319,42.4968580046
320,42.5243279603
321,42.5277365442
322,42.5629653024
323,42.5639445867
324,42.58546477
325,42.5889162612
326,42.6029018373
327,42.6308111906
328,42.6929957374
329,42.7152486822
330,42.7191645097
331,42.731375344
332,42.7605850847
333,42.8074210647
334,42.8215517656
335,42.8253858783
336,42.8305849666
337,42.8481121905
338,42.8663194718
339,42.8990530108
340,42.9053603788
341,42.9057506638
342,42.9120886904
343,42.940257783
344,42.9412782203
345,42.9457764436
346,42.9633369997
347,42.9870147123
348,43.0676326985
349,43.1081225903
350,43.1241096839
351,43.1347399569
352,43.1716784087
353,43.1983208511
354,43.2090058285
355,43.2593329084
356,43.279025907
357,43.2915468581
358,43.3164943878
359,43.3245460724
360,43.3543351911
361,43.4109943002
362,43.427417342
363,43.4429321847
364,43.4692223047
365,43.4946996058
366,43.5175066482
367,43.5491871009
368,43.5651359433
369,43.5863646738
370,43.5972490143
371,43.6134575002
372,43.6285811866
373,43.6388683594
374,43.6661189581
375,43.6740728097
376,43.6866110974
377,43.6894371427
378,43.7086057455
379,43.747146501
380,43.7798358416
381,43.7812019649
382,43.8022080397
383,43.8134286958
384,43.8138366003
385,43.8263355357
386,43.8311451502
387,43.846841792
388,43.8692186539
389,43.8817356379
390,43.8850828924
391,43.9156108183
392,43.9313637361
393,43.986118251
394,44.0138605779
395,44.0145592924
396,44.0332518076
397,44.0758538085
398,44.0759612053
399,44.0853362746
400,44.1171192175
401,44.1477306365
402,44.1516659749
403,44.1516659749
404,44.165711382
405,44.173049562
406,44.2165850203
407,44.2176942133
408,44.2441783358
409,44.2553165134
410,44.3006258946
411,44.3143968941
412,44.3540524881
413,44.3578615814
414,44.3700272814
415,44.3784434995
416,44.3792853949
417,44.3800830281
418,44.3976163507
419,44.4101997004
420,44.4277496817
421,44.4277496817
422,44.4479085823
423,44.4656192601
424,44.4760901166
425,44.4894619941
426,44.4984226372
427,44.506078741
428,44.5148940546
429,44.5289245251
430,44.5340276705
431,44.5565801449
432,44.560596073
433,44.5817700321
434,44.5973356973
435,44.6282683128
436,44.6430902971
437,44.6605544
438,44.6853346388
439,44.6865130093
440,44.7267241018
441,44.7368640287
442,44.7753353751
443,44.7890551527
444,44.8042378654
445,44.8305530401
446,44.8306166801
447,44.8417377167
448,44.8485284684
449,44.8531350921
450,44.8669873148
451,44.879246567
452,44.8902238911
453,44.9091530757
454,44.9186480883
455,44.9206152955
456,44.9272460173
457,44.9673811394
458,44.9944690658
459,45.0166333194
460,45.0295898101
461,45.0362657587
462,45.0380462289
463,45.039569069
464,45.0526896424
465,45.069409742
466,45.0777196593
467,45.1070166761
468,45.1297193944
469,45.1580990478
470,45.1593640495
471,45.1668596968
472,45.1807975569
473,45.2035453751
474,45.2352711576
475,45.2352711576
476,45.2433986435
477,45.3029846497
478,45.3371781489
479,45.3467619535
480,45.3467619535
481,45.3618777162
482,45.3653921236
483,45.3722399267
484,45.3993231069
485,45.4144219555
486,45.4174920924
487,45.4436162191
488,45.4615155278
489,45.4903880108
490,45.5331621982
491,45.5331621982
492,45.5410279776
493,45.584938058
494,45.597592272
495,45.6079990602
496,45.6221341877
497,45.6369634288
498,45.6596183637
499,45.6643234025
