Time(Iteration),CAB_originalCoTheta,CAB_cbj+cbijCoTheta,,,,,,
114,0.320147455613,0.321521946034,,,,,,
115,0.31942888351,0.320895882768,,,,,,
116,0.317943189873,0.31934887073,,,,,,
117,0.317046165367,0.317419670257,,,,,,
118,0.316533210284,0.316261669703,,,,,,
119,0.30940293013,0.315015685825,,,,,,
120,0.308063518301,0.313761422198,,,,,,
121,0.305569982015,0.31240569942,,,,,,
122,0.304559211322,0.311482892018,,,,,,
123,0.304388679818,0.311337058202,,,,,,
124,0.303118573314,0.309874637351,,,,,,
125,0.302190599129,0.309076073785,,,,,,
126,0.301753752726,0.307869221115,,,,,,
127,0.299289331874,0.306643312256,,,,,,
128,0.298989476056,0.30596367298,,,,,,
129,0.298104927357,0.305000383533,,,,,,
130,0.297543538162,0.303657838598,,,,,,
131,0.296493866087,0.302782102283,,,,,,
132,0.296009048763,0.302330693051,,,,,,
133,0.292253095751,0.29864170782,,,,,,
134,0.290933200733,0.296840834191,,,,,,
135,0.28888937495,0.295186312625,,,,,,
136,0.288454015196,0.294896372547,,,,,,
137,0.287914407635,0.294448056404,,,,,,
138,0.285260466854,0.291612543594,,,,,,
139,0.284314164196,0.290687311288,,,,,,
140,0.283021322535,0.290092602276,,,,,,
141,0.282478863059,0.289343087409,,,,,,
142,0.282117584395,0.28871262589,,,,,,
143,0.281774135308,0.288153606526,,,,,,
144,0.280690746616,0.28699930676,,,,,,
145,0.278111983213,0.28611763984,,,,,,
146,0.277126421695,0.285066499574,,,,,,
147,0.276694194308,0.284532297761,,,,,,
148,0.275465254006,0.282950364528,,,,,,
149,0.273358094442,0.281183553849,,,,,,
150,0.273123178292,0.280651034627,,,,,,
151,0.272586287025,0.279607195267,,,,,,
152,0.270348656134,0.277978070514,,,,,,
153,0.270244583541,0.277592396479,,,,,,
154,0.269714490345,0.277046367341,,,,,,
155,0.264337637131,0.271082814268,,,,,,
156,0.263784955315,0.270653785869,,,,,,
157,0.262416461845,0.267352163132,,,,,,
158,0.261628296547,0.266000950812,,,,,,
159,0.260728289321,0.264871410155,,,,,,
160,0.260716454384,0.264562578472,,,,,,
161,0.259940576659,0.264020527067,,,,,,
162,0.259269869217,0.263070203737,,,,,,
163,0.258828241942,0.262604208883,,,,,,
164,0.258788410478,0.262526880924,,,,,,
165,0.258499656144,0.262271977063,,,,,,
166,0.258051181346,0.261964951323,,,,,,
167,0.257548621193,0.260862169963,,,,,,
168,0.256973894484,0.260896883473,,,,,,
169,0.256305645708,0.260346675878,,,,,,
170,0.255558278246,0.259830608889,,,,,,
171,0.255130525103,0.259294007976,,,,,,
172,0.254369358048,0.258699628415,,,,,,
173,0.254042657931,0.258403419642,,,,,,
174,0.252784659065,0.256621101747,,,,,,
175,0.251345872637,0.255571855716,,,,,,
176,0.251146844302,0.255299135317,,,,,,
177,0.251191764116,0.255387731476,,,,,,
178,0.251054244798,0.255181181433,,,,,,
179,0.250026062104,0.254202339142,,,,,,
180,0.249687316667,0.254143499931,,,,,,
181,0.249264239685,0.253538250966,,,,,,
182,0.248257384842,0.252577418985,,,,,,
183,0.247950604779,0.251049565533,,,,,,
184,0.247236493287,0.250605799987,,,,,,
185,0.246911919562,0.250487694779,,,,,,
186,0.246318311442,0.249969817886,,,,,,
187,0.24589878154,0.24967251493,,,,,,
188,0.245444168516,0.248600321147,,,,,,
189,0.244995723252,0.24810431798,,,,,,
190,0.244600012849,0.247573577205,,,,,,
191,0.244434927299,0.247500865186,,,,,,
192,0.24173733555,0.245368728579,,,,,,
193,0.241253393278,0.244879016968,,,,,,
194,0.239033022021,0.243813000029,,,,,,
195,0.23719478263,0.242058828654,,,,,,
196,0.236770525675,0.24171023513,,,,,,
197,0.236103837336,0.241151659511,,,,,,
198,0.235619775675,0.241161742204,,,,,,
199,0.235471302493,0.241020128278,,,,,,
