Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
149,54.466878982,61.1124525571,29.4613547769,48.4944278365
150,54.528238428,61.128412867,29.5182978489,48.5606104151
151,54.5394586999,61.1396331388,29.5295181208,48.571830687
152,54.5394586999,61.1433617449,29.5295181208,48.6843468333
153,54.5506177445,61.1768952754,29.5306271799,48.6943968188
154,54.5753045309,61.2015820619,29.5553139664,48.7190836052
155,54.5816607316,61.2338050672,29.561670167,48.7513066106
156,54.590519968,61.2837149621,29.561670167,48.763585006
157,54.590519968,61.3656328389,29.561670167,48.8052968594
158,54.5987011431,61.4152298576,29.5654052221,48.8196872521
159,54.6164112888,61.4363318454,29.5654052221,48.8864690929
160,54.6399283679,61.4625997282,29.5775838189,48.8986476897
161,54.6407362598,61.4634076202,29.5783917108,48.957093737
162,54.6424411477,61.5039761261,29.6217984374,49.0117405881
163,54.6559515301,61.6257955291,29.6217984374,49.1142132517
164,54.6559515301,61.6743885411,29.6217984374,49.1142132517
165,54.6568011282,61.6961452699,29.625507299,49.1150628498
166,54.6841080722,61.6961452699,29.6658807227,49.1222663537
167,54.739991994,61.7220649773,29.6959151613,49.1481860611
168,54.739991994,61.7284323074,29.6959151613,49.1612247628
169,54.739991994,61.745268648,29.6983208794,49.1808777744
170,54.7547479138,61.8255480441,29.6983208794,49.1808777744
171,54.7926458362,61.9462684039,29.8245870789,49.3071439739
172,54.8094963557,62.0121042615,29.8245870789,49.3071439739
173,54.8322547635,62.0228738268,29.8512122092,49.3299023817
174,54.8322547635,62.1263651261,29.9362406756,49.4127354
175,54.8540626479,62.1929589291,29.9435375244,49.479329203
176,54.872760002,62.2147798209,29.9510858393,49.5030112214
177,54.872760002,62.2151177119,29.9510858393,49.5030112214
178,54.894660913,62.2482828199,29.9772278772,49.5249121323
179,54.8989864422,62.3117680967,29.989958528,49.5361094913
180,54.8989864422,62.3280354523,30.0062258835,49.6205097523
181,54.9339863401,62.4612877434,30.0062339785,49.6264045329
182,54.9779925237,62.5156187392,30.0502401621,49.6264045329
183,54.9789984802,62.5192630006,30.0512461185,49.6274104894
184,54.9789984802,62.5192630006,30.0512461185,49.6909204801
185,54.9789984802,62.575595069,30.0512461185,49.7085892684
186,55.0001032729,62.6089052574,30.0512461185,49.7085892684
187,55.0001032729,62.6330405696,30.0512461185,49.7085892684
188,55.0332224505,62.7133846008,30.0570552434,49.7143983932
189,55.0562281651,62.8216164017,30.0653575765,49.7724943234
190,55.0686800575,62.8216164017,30.0653575765,49.8205008856
191,55.1011845504,62.8812474984,30.1249886732,49.8801319823
192,55.1011845504,62.9532215999,30.1249886732,50.0065663764
193,55.1052313302,62.9532215999,30.1290354529,50.0106131562
194,55.1394163695,63.0624498601,30.1577034876,50.032790463
195,55.224654672,63.1109421868,30.2232209201,50.1153578832
196,55.224654672,63.1109421868,30.2232209201,50.1195618342
197,55.224654672,63.1983593082,30.2232209201,50.2568982294
198,55.2317540263,63.2861404302,30.2232209201,50.2600721341
199,55.2376537347,63.425659444,30.2291206285,50.3333339135
