Time(Iteration),CAB_idealNewCoTheta,CAB_originalCoTheta,CAB_optimalCoTheta,LinUCBCoTheta,,,,,,
87,0.342091009398,0.429689135578,0.364251782221,0.40472632656,,,,,,
88,0.341052402821,0.428687243184,0.363329743064,0.403314542796,,,,,,
89,0.339663576382,0.426944492808,0.361865680213,0.40228744237,,,,,,
90,0.33396195304,0.421175465361,0.354769792623,0.395932880071,,,,,,
91,0.331290652736,0.418661077391,0.353120196815,0.394671291465,,,,,,
92,0.328578222683,0.409915856987,0.350548249724,0.393590028983,,,,,,
93,0.320319458115,0.40898779172,0.344643486781,0.385513777323,,,,,,
94,0.31952537399,0.408136147534,0.344004841341,0.385006720014,,,,,,
95,0.316714346723,0.40501097542,0.341888078386,0.382764250048,,,,,,
96,0.315637557217,0.403722123337,0.340693061964,0.381664069755,,,,,,
97,0.313568375328,0.397890537613,0.339574503829,0.37984993719,,,,,,
98,0.313469225996,0.397723282613,0.338453461961,0.379627642359,,,,,,
99,0.310559843871,0.397309222322,0.337526190361,0.379550986888,,,,,,
100,0.309028067019,0.397047114912,0.336406058986,0.377928799406,,,,,,
101,0.308054202911,0.395595328026,0.332989367229,0.376802623912,,,,,,
102,0.306609580106,0.394334992084,0.33101020825,0.37542316959,,,,,,
103,0.306532004789,0.393491789673,0.330681117004,0.372055659501,,,,,,
104,0.303281984866,0.391621022095,0.326175269627,0.370691961088,,,,,,
105,0.299701109557,0.390361906285,0.324013452962,0.369157824619,,,,,,
106,0.299107534387,0.389574168864,0.323483861947,0.368177666866,,,,,,
107,0.297435337252,0.388520408601,0.322300046376,0.366900464958,,,,,,
108,0.297265452631,0.388221092336,0.321744832588,0.366259934621,,,,,,
109,0.29533369807,0.386970003708,0.318849638287,0.364387600811,,,,,,
110,0.294918442759,0.383493851935,0.317705331337,0.360847375097,,,,,,
111,0.294790765498,0.383235965874,0.31723724317,0.360548854626,,,,,,
112,0.293109939126,0.380593194451,0.315238963298,0.358765374263,,,,,,
113,0.291725419914,0.37919178219,0.313828076905,0.357695720573,,,,,,
114,0.291217630294,0.379093045203,0.313377320393,0.357820573462,,,,,,
115,0.29021269024,0.378894911147,0.312366279828,0.357346768986,,,,,,
116,0.288676694742,0.377763367396,0.311298466636,0.356525261208,,,,,,
117,0.288173543457,0.377306045425,0.311008450219,0.355835495369,,,,,,
118,0.287015258119,0.376203519228,0.309957909718,0.355011254268,,,,,,
119,0.286300411509,0.374335406491,0.308742254138,0.353876113489,,,,,,
120,0.283354329855,0.37327557805,0.308454690044,0.350810405177,,,,,,
121,0.28156910355,0.371540721489,0.30709378113,0.346944886156,,,,,,
122,0.279698072706,0.370307507229,0.305130192708,0.340327718817,,,,,,
123,0.278659783143,0.369436071753,0.304297318645,0.339151571152,,,,,,
124,0.278475957664,0.368571199481,0.304130634993,0.338924523045,,,,,,
125,0.277975078149,0.368195139847,0.303442628176,0.338222469811,,,,,,
126,0.276703353568,0.364606874689,0.300778411314,0.335718783417,,,,,,
127,0.276647240014,0.363737642688,0.300666013221,0.335544368895,,,,,,
128,0.27587397924,0.363228669454,0.30004184036,0.333220321815,,,,,,
129,0.274649558,0.362107607718,0.299066905587,0.33236809513,,,,,,
130,0.274034992497,0.361523245612,0.298300455429,0.331663602134,,,,,,
131,0.272595738029,0.358199678234,0.29692748788,0.330963467314,,,,,,
132,0.271980861518,0.355496807894,0.296545229729,0.329089581067,,,,,,
133,0.272190472472,0.350075846652,0.294419903428,0.328560739608,,,,,,
134,0.27204658693,0.349236961033,0.294102497679,0.327686483308,,,,,,
135,0.270305822585,0.348859519677,0.293327650278,0.319929996718,,,,,,
136,0.269199320072,0.346472022105,0.291593814977,0.318202420516,,,,,,
137,0.268573364352,0.344035418552,0.290698725682,0.315595419127,,,,,,
138,0.268247705301,0.343479030663,0.28964263964,0.314952401504,,,,,,
139,0.26686772238,0.34290325452,0.288571919354,0.314295248138,,,,,,
140,0.266059170308,0.342011439304,0.284237693478,0.312967375295,,,,,,
141,0.266166497649,0.341755828354,0.284424097142,0.313429185081,,,,,,
142,0.263420331196,0.340535994592,0.282414636326,0.31184289223,,,,,,
143,0.262573538341,0.339182817112,0.281048336594,0.310232942856,,,,,,
144,0.262363399635,0.338686547376,0.280846528978,0.310138654721,,,,,,
145,0.261342678311,0.338545602652,0.280053620928,0.309936527479,,,,,,
146,0.261136646188,0.335240383668,0.279721625099,0.309639322513,,,,,,
147,0.259634953545,0.33481032256,0.276721088126,0.308541528761,,,,,,
148,0.258487084985,0.332568798178,0.275526686629,0.306755241879,,,,,,
149,0.257815745503,0.331240578287,0.273615688442,0.305843358107,,,,,,
150,0.257088207042,0.330736592909,0.273618050575,0.305248761715,,,,,,
151,0.256465274623,0.330365317849,0.273226918589,0.304804547396,,,,,,
152,0.255636386573,0.32866202897,0.272323616574,0.304299906942,,,,,,
153,0.254685248553,0.328377516069,0.271220832378,0.303031403268,,,,,,
154,0.254569189092,0.327282731018,0.270772387926,0.302350673028,,,,,,
155,0.253638031302,0.326840911078,0.270060059904,0.301586497913,,,,,,
156,0.252755498455,0.326569100388,0.269492435266,0.300753344951,,,,,,
157,0.251651734365,0.324328444984,0.268760655827,0.300136413131,,,,,,
158,0.25099898587,0.323877147911,0.267904085005,0.299464926537,,,,,,
159,0.249177960607,0.320833666072,0.266372070799,0.297799158198,,,,,,
160,0.248138812316,0.318221163779,0.265077704736,0.296587509536,,,,,,
161,0.247728985971,0.317927630408,0.26481915119,0.296028110979,,,,,,
162,0.246578772367,0.3174074991,0.262171125121,0.295017663383,,,,,,
163,0.246105369308,0.316775174808,0.261631234469,0.294742077798,,,,,,
164,0.245812027017,0.316294754673,0.261322715143,0.293950954274,,,,,,
165,0.24579256228,0.315376033202,0.261315484331,0.293322139891,,,,,,
166,0.24560689758,0.315047278959,0.26078602922,0.292514766228,,,,,,
167,0.245581952197,0.314463694632,0.26077048819,0.291427153608,,,,,,
168,0.244748341709,0.304131544511,0.260315524846,0.290998330712,,,,,,
169,0.243815350296,0.302766452421,0.259309821954,0.289522151199,,,,,,
170,0.242980277976,0.302486780903,0.258695512845,0.288752399304,,,,,,
171,0.241964611752,0.302071706152,0.257797679129,0.288131838765,,,,,,
172,0.241143773488,0.301480237927,0.256083157214,0.287794269317,,,,,,
173,0.23986497915,0.301157712983,0.255253408408,0.286656579208,,,,,,
174,0.239456038886,0.300047488583,0.254537880177,0.285765026357,,,,,,
175,0.239476115113,0.300009047375,0.254496858626,0.285518139347,,,,,,
176,0.239192571607,0.295766059261,0.254233708561,0.285175224377,,,,,,
177,0.238992109469,0.295540259162,0.254060669623,0.283875189116,,,,,,
178,0.238860902171,0.295786933544,0.254095951585,0.283882814427,,,,,,
179,0.238401404585,0.295253372893,0.253558267681,0.283558936181,,,,,,
180,0.236270963643,0.294835121478,0.251298796799,0.283464239914,,,,,,
181,0.235980969849,0.294881087761,0.251142978225,0.283687943511,,,,,,
182,0.235488279438,0.293801679556,0.250629131398,0.282874102985,,,,,,
183,0.235200438763,0.292723518439,0.250083778118,0.282388422648,,,,,,
184,0.235450279636,0.292876684829,0.249668060992,0.281891311139,,,,,,
185,0.234925742953,0.291489887552,0.246197379973,0.280664330241,,,,,,
186,0.234395227917,0.291266539516,0.245829723665,0.274992636952,,,,,,
187,0.233336421169,0.290532305778,0.244306078482,0.27393462108,,,,,,
188,0.232919101169,0.290082826114,0.244069501789,0.272263721222,,,,,,
189,0.232727074591,0.28995565372,0.24391099062,0.271935737741,,,,,,
190,0.232891971174,0.289844367701,0.243911682219,0.272083346108,,,,,,
191,0.232807780721,0.28940509686,0.243758632472,0.271828396041,,,,,,
192,0.230847720849,0.287989704429,0.241623506795,0.271700036837,,,,,,
193,0.230615754354,0.285885265111,0.241288064096,0.27113080968,,,,,,
194,0.230720218832,0.285687998613,0.241331029424,0.270488159966,,,,,,
195,0.230415384269,0.285204563214,0.24100250008,0.270200678975,,,,,,
196,0.229925166694,0.285066089289,0.24071422734,0.270107101306,,,,,,
197,0.230022869873,0.284846640965,0.240797914372,0.269514072343,,,,,,
198,0.226529764007,0.280935922761,0.236433007652,0.265295657046,,,,,,
199,0.22621546879,0.28071224149,0.236090185051,0.262738264813,,,,,,
