Time(Iteration),CAB_original,CAB_cbj+cbij,CAB_optimal,LinUCB
117,54.7201908601,29.7920331038,36.0248216319,56.4520031253
118,54.7319287733,29.7920331038,36.0248216319,56.4637410386
119,54.7630848583,29.8231891887,36.0559777169,56.5073727567
120,54.8178418355,29.8668889715,36.1107346941,56.5399394986
121,54.8178418355,29.8668889715,36.1303811994,56.5488755756
122,54.8239681151,29.8668889715,36.1303811994,56.5488755756
123,54.8402961234,29.8679374559,36.1467092076,56.5819979226
124,54.8624209089,29.8679374559,36.1467092076,56.6041227082
125,54.8763823467,29.8741070703,36.152878822,56.6041227082
126,54.8806637063,29.8741070703,36.1571601816,56.6842723345
127,54.9708300847,29.8918692232,36.1749223345,56.723470057
128,54.9860690088,29.8918692232,36.1749223345,56.7323157512
129,55.0251096296,29.8970787137,36.1796159385,56.7326264113
130,55.0928914873,29.9480372099,36.2059706698,56.7993883159
131,55.0928914873,29.9480372099,36.2059706698,56.7993883159
132,55.1009625888,29.9480555383,36.2278969413,56.8233041412
133,55.1069225261,29.9540154756,36.2530338238,56.8342547969
134,55.1150703373,29.9621632867,36.2675014502,56.8487224234
135,55.156186588,29.9621632867,36.2675014502,56.8898386741
136,55.1742870402,29.9743662501,36.2797044136,56.9189438518
137,55.1865210316,29.9850624397,36.3052448481,56.9189438518
138,55.1940056737,29.9850624397,36.3127294901,57.0356165756
139,55.1952870074,29.9863437734,36.3140108238,57.0368979093
140,55.2022367044,29.9989934989,36.3590197762,57.074636799
141,55.2354687233,30.0294203733,36.3633425081,57.1210281379
142,55.245959266,30.0294203733,36.3738330508,57.1355581172
143,55.2543125496,30.0492946299,36.4070826787,57.1718972933
144,55.3035426019,30.0790301322,36.4172619462,57.2450723186
145,55.3372201081,30.0790301322,36.4172619462,57.2450723186
146,55.3566155876,30.0790301322,36.4172619462,57.2644677982
147,55.3595315437,30.0819460883,36.4201779023,57.2672783322
148,55.3649795225,30.0819460883,36.4201779023,57.272726311
149,55.3680612461,30.0819460883,36.4476889085,57.2834717349
150,55.4174887848,30.120095619,36.4858384392,57.2834717349
151,55.4721034152,30.1668054773,36.4868368935,57.3507315173
152,55.4905958166,30.1692213302,36.4989197045,57.3898639103
153,55.4989159564,30.1692213302,36.4989197045,57.3898639103
154,55.5216201227,30.1919254965,36.5216238708,57.4393620573
155,55.5216201227,30.1959501649,36.5493077113,57.4757050886
156,55.5216201227,30.1959501649,36.5493077113,57.5592723384
157,55.5216201227,30.1959501649,36.5526473725,57.5694885138
158,55.5612793679,30.2356094101,36.5923066178,57.6519359836
159,55.5654860339,30.2356094101,36.5923066178,57.7375155378
160,55.5980161116,30.2411494791,36.609544654,57.7421091934
161,55.6186086701,30.2808508915,36.6471313744,57.7571103457
162,55.6203917522,30.2826339735,36.6489144565,57.7588934278
163,55.6203917522,30.2826339735,36.6489144565,57.7588934278
164,55.6229688859,30.2826339735,36.6489144565,57.7588934278
165,55.6378435445,30.2861646275,36.6524451104,57.7710972653
166,55.6441100976,30.2908014737,36.6524451104,57.7727269721
167,55.6529027634,30.2908014737,36.6612377762,57.7815196379
168,55.6529027634,30.2908014737,36.6612377762,57.7815196379
169,55.6529027634,30.2908014737,36.6612377762,57.7815196379
170,55.6529027634,30.2908014737,36.6612377762,57.7994764106
171,55.6529027634,30.2908014737,36.6635731775,57.7994764106
172,55.6645876297,30.2908014737,36.6635731775,57.7994764106
173,55.6652279331,30.2908014737,36.6669086622,57.8028118953
174,55.6674470533,30.2930205939,36.6695612374,57.8130229847
175,55.6683421727,30.2939157133,36.6704563568,57.8139181041
176,55.6765433697,30.3021169103,36.6786575537,57.8144798295
177,55.6969479833,30.3021169103,36.6791595618,57.8353864511
178,55.7547280186,30.3367725102,36.7138151617,57.8931664865
179,55.7694182573,30.3514627488,36.7285054003,57.9015290487
180,55.7694182573,30.3514627488,36.7285054003,57.9015290487
181,55.7909355951,30.3980137595,36.775056411,57.9127728646
182,55.8318071602,30.4388853246,36.815927976,57.9497222125
183,55.8334809962,30.4405591606,36.8176018121,57.9513960485
184,55.8346389842,30.4417171486,36.8187598001,57.9639513801
185,55.8346389842,30.4417171486,36.8187598001,57.9940969313
186,55.9731767154,30.4619058182,36.935633192,58.2108773295
187,55.9862547262,30.4747198834,36.9484472572,58.2133987659
188,55.9862547262,30.4747198834,36.9484472572,58.2133987659
189,56.0120118314,30.4830428229,36.9567701967,58.2408965249
190,56.016475073,30.4875060644,36.9612334382,58.2662271553
191,56.016475073,30.4875060644,36.9612334382,58.2686265491
192,56.0395560262,30.5105870176,36.9843143915,58.2917075023
193,56.0448199229,30.5158509143,36.9895782882,58.296971399
194,56.0448199229,30.5158509143,36.9895782882,58.3071319099
195,56.05886885,30.522744731,36.9964721049,58.3277134667
196,56.05886885,30.522744731,36.9987558834,58.3299972452
197,56.0694224143,30.5258314307,36.9987558834,58.3436375091
198,56.0702364345,30.5258314307,36.9988998062,58.3445954521
199,56.0703816148,30.525976611,36.9990449865,58.354203736
