Time(Iteration),CAB_User,CAB,CAB_original,LinUCB
470,21.5937796378,21.2602064956,21.5929181327,22.6108847391
471,21.5950374019,21.2609744603,21.5941758969,22.6116527037
472,21.5952580814,21.2611951397,21.5943965763,22.6118733832
473,21.6008329155,21.2667699739,21.5999714105,22.6159894881
474,21.6008329155,21.2667699739,21.5999714105,22.6159894881
475,21.608229739,21.2741667973,21.607368234,22.6271932722
476,21.608229739,21.2758550315,21.607368234,22.6288815064
477,21.6320223176,21.2996476101,21.6311608126,22.6519790594
478,21.6324254478,21.3000507404,21.6315639428,22.6523821896
479,21.6342301808,21.3018554734,21.6354923451,22.6523821896
480,21.6423862791,21.3018554734,21.6436484434,22.6523821896
481,21.6441774733,21.3036466676,21.6454396376,22.6541733838
482,21.6484252433,21.3036466676,21.6496874075,22.6541733838
483,21.6484252433,21.3036466676,21.6496874075,22.6568625126
484,21.6484252433,21.3036466676,21.6496874075,22.6568625126
485,21.6532720529,21.3073453924,21.6545342171,22.6573792389
486,21.654501973,21.3073453924,21.6557641373,22.6663347492
487,21.654501973,21.3147693742,21.656160007,22.6733628613
488,21.654501973,21.3147693742,21.656160007,22.6733628613
489,21.654501973,21.3147693742,21.656160007,22.6733628613
490,21.6653022977,21.3255696989,21.6669603317,22.6841913307
491,21.6661558036,21.3264232047,21.6691464192,22.6864757841
492,21.6726027565,21.3321866474,21.6826793547,22.6905474598
493,21.675762283,21.3353461739,21.6858388813,22.6990719375
494,21.675762283,21.3353461739,21.6858388813,22.7072063693
495,21.675762283,21.3353461739,21.6877468021,22.7072063693
496,21.6782916255,21.3378755164,21.6902761446,22.7097357119
497,21.6793249826,21.3389088735,21.6913095017,22.7107690689
498,21.6811408547,21.3407247456,21.6931253738,22.7201888435
499,21.6826220758,21.3422059667,21.6946065949,22.7224497044
